date,min,max,median,q1,q3,stdev,count
2023-12-04T00:00:00.000Z,0.3,8.6,1.17,0.7,2.29,1.816,557
2023-12-05T00:00:00.000Z,0.47,21.67,1.33,0.97,2.74,2.317,513
2023-12-06T00:00:00.000Z,1.5,14.3,5.5,4.07,7.3,2.133,538
2023-12-07T00:00:00.000Z,1.1,39.57,6.47,4.9,8.69,3.146,527
2023-12-08T00:00:00.000Z,0.9,73.77,4.13,1.6,10.57,6.455,516
2023-12-09T00:00:00.000Z,0.7,22.1,4.59,1.6,10.1,5.797,551
2023-12-10T00:00:00.000Z,1.27,36.72,2.7,2.23,3.2,1.98,543
2023-12-11T00:00:00.000Z,1.4,73.17,2.37,2.06,3.4,3.292,543
2023-12-12T00:00:00.000Z,2.6,17.3,5.09,4.3,6.37,1.916,574
2023-12-13T00:00:00.000Z,0.3,23.37,1.43,0.9,3.92,2.502,576
2023-12-14T00:00:00.000Z,0.3,60.7,1.4,0.97,2.29,3.251,570
2023-12-15T00:00:00.000Z,1.07,22.77,2.6,2.17,2.93,1.121,572
2023-12-16T00:00:00.000Z,1.77,7.93,3.93,3.03,5.27,1.417,576
2023-12-17T00:00:00.000Z,5.77,26.53,10,8.52,15.2,5.181,579
2023-12-18T00:00:00.000Z,12.13,25.23,17.79,15.6,19.93,2.885,574
2023-12-19T00:00:00.000Z,8.8,48.4,18.13,13.59,20.25,4.571,573
2023-12-20T00:00:00.000Z,6.4,20.37,14.7,13.3,15.93,3.308,245
