date,min,max,median,q1,q3,stdev,count
2020-02-24T00:00:00.000Z,0,4.73,0.4,0.2,0.8,0.781,270
2020-02-25T00:00:00.000Z,0.1,70.53,1.27,0.8,2.17,4.444,259
2020-02-26T00:00:00.000Z,0.73,478.77,1.8,1.43,2.33,32.232,218
2020-02-27T00:00:00.000Z,0.1,38.27,2.25,0.94,6.79,6.337,280
2020-02-28T00:00:00.000Z,0.9,18.53,5.47,2.91,6.63,2.448,280
2020-02-29T00:00:00.000Z,0.03,9.57,2.15,1.45,5.2,2.204,280
2020-03-01T00:00:00.000Z,0.1,10.02,1.57,1.07,2.02,1.231,275
2020-03-02T00:00:00.000Z,0.2,6.8,1.43,0.66,2.29,1.396,248
2020-03-03T00:00:00.000Z,0.53,34.36,1.73,1.27,3.29,4.542,212
2020-03-04T00:00:00.000Z,0.3,20.02,1.7,0.87,4.43,2.882,287
2020-03-05T00:00:00.000Z,0.1,7.5,1.63,0.73,3.54,1.556,285
2020-03-06T00:00:00.000Z,0.03,23.57,1.53,0.7,3.8,4.34,287
2020-03-07T00:00:00.000Z,1.7,131.84,5.37,3.15,7.19,10.328,288
2020-03-08T00:00:00.000Z,0.8,18.82,3.2,2.1,4.23,1.755,288
2020-03-09T00:00:00.000Z,1.12,60.87,3.79,2.9,4.63,3.573,288
2020-03-10T00:00:00.000Z,0.67,25.03,3.87,1.83,5.17,2.37,287
2020-03-11T00:00:00.000Z,0.6,5.3,1.55,1.27,1.91,0.91,285
2020-03-12T00:00:00.000Z,1.2,24.43,2.6,2,3.45,2.516,249
2020-03-13T00:00:00.000Z,0.6,23.37,2.1,1.5,2.65,1.691,268
2020-03-14T00:00:00.000Z,0.2,5.7,1.53,1.12,2.06,0.988,268
2020-03-15T00:00:00.000Z,0.7,68.93,2.2,1.87,2.73,7.865,144
2020-03-16T00:00:00.000Z,0.5,53.17,3.44,2.34,6,6.473,287
2020-03-17T00:00:00.000Z,2.63,24.47,8.69,5.37,14.93,5.062,286
2020-03-18T00:00:00.000Z,2.8,27.07,8.93,5.35,15.4,6.393,255
2020-03-19T00:00:00.000Z,2.83,42.9,8.57,4.45,14.13,5.805,276
2020-03-20T00:00:00.000Z,3.2,46.43,7.17,4.42,9.68,12.034,249
2020-03-21T00:00:00.000Z,8.19,54.97,35.09,26.08,46.32,12.581,252
2020-03-22T00:00:00.000Z,5.47,33.9,11.75,8.24,13.8,4.054,244
2020-03-23T00:00:00.000Z,4.47,18,7.17,5.92,10.19,3.461,240
2020-03-24T00:00:00.000Z,4.07,51.97,7.13,6.35,8.47,3.397,232
2020-03-25T00:00:00.000Z,6.87,35.79,8.73,7.8,12.15,5.305,217
2020-03-26T00:00:00.000Z,7.13,46.77,10.67,8.52,11.93,5.498,232
2020-03-27T00:00:00.000Z,10,90.03,14.97,12.87,16.87,8.725,211
2020-03-28T00:00:00.000Z,9.97,91.77,41.89,37.5,47.8,14.383,92
2020-03-29T00:00:00.000Z,0.9,9.6,1.77,1.56,2.1,1.3,184
2020-03-30T00:00:00.000Z,1.07,8.97,2.44,1.92,2.8,1.156,76
2020-03-31T00:00:00.000Z,2.9,10.7,6.63,5.57,8.69,2.013,175
2020-04-01T00:00:00.000Z,8.9,138.53,14.27,11.35,16.82,15.985,105
2020-04-02T00:00:00.000Z,3.13,39.57,11.07,7.07,13.5,4.42,222
2020-04-03T00:00:00.000Z,1.6,21.3,4.97,3.1,8,3.862,236
2020-04-04T00:00:00.000Z,1.27,17.57,2.9,2.13,9.02,4.579,271
2020-04-05T00:00:00.000Z,1.1,25.4,3.13,1.8,4.15,2.619,277
2020-04-06T00:00:00.000Z,1.14,16.27,2.37,1.9,3.17,1.518,265
2020-04-07T00:00:00.000Z,2.7,37.13,12.3,7.95,14.4,4.494,249
2020-04-08T00:00:00.000Z,3.53,25.97,11.33,7.17,13.07,4.475,234
2020-04-09T00:00:00.000Z,2.83,29.57,6.8,4.45,10.77,4.107,245
2020-04-10T00:00:00.000Z,3.07,10.5,5.4,3.99,6.76,1.566,257
2020-04-11T00:00:00.000Z,4.13,10,7.09,5.37,7.67,1.285,78
