,date,PM 2.5,Station
197,2021-07-17,2.2,Bretagne
198,2021-07-18,5.6,Bretagne
199,2021-07-19,3.9,Bretagne
200,2021-07-20,5.4,Bretagne
201,2021-07-21,9.35,Bretagne
202,2021-07-22,8.77,Bretagne
203,2021-07-23,9.94,Bretagne
204,2021-07-24,12.55,Bretagne
205,2021-07-25,21.5,Bretagne
206,2021-07-26,14.55,Bretagne
207,2021-07-27,3.92,Bretagne
208,2021-07-28,1.98,Bretagne
209,2021-07-29,2.75,Bretagne
210,2021-07-30,4.17,Bretagne
211,2021-07-31,2.1,Bretagne
212,2021-08-01,3.32,Bretagne
213,2021-08-02,3.71,Bretagne
214,2021-08-03,4.93,Bretagne
215,2021-08-04,2.47,Bretagne
216,2021-08-05,5.05,Bretagne
217,2021-08-06,2.78,Bretagne
218,2021-08-07,2.87,Bretagne
219,2021-08-08,3.15,Bretagne
220,2021-08-09,2.54,Bretagne
221,2021-08-10,3.63,Bretagne
222,2021-08-11,4.67,Bretagne
223,2021-08-12,4.59,Bretagne
224,2021-08-13,4.13,Bretagne
225,2021-08-14,5.05,Bretagne
226,2021-08-15,4.09,Bretagne
227,2021-08-16,4.59,Bretagne
228,2021-08-17,1.7,Bretagne
229,2021-08-18,1.88,Bretagne
230,2021-08-19,3.53,Bretagne
231,2021-08-20,1.12,Bretagne
232,2021-08-21,4.05,Bretagne
233,2021-08-22,2.85,Bretagne
234,2021-08-23,7.7,Bretagne
235,2021-08-24,9.32,Bretagne
236,2021-08-25,2.86,Bretagne
237,2021-08-26,2.2,Bretagne
238,2021-08-27,4.29,Bretagne
239,2021-08-28,6.15,Bretagne
240,2021-08-29,6.38,Bretagne
241,2021-08-30,4.03,Bretagne
242,2021-08-31,6.49,Bretagne
243,2021-09-01,8.13,Bretagne
244,2021-09-02,13.8,Bretagne
245,2021-09-03,27.35,Bretagne
246,2021-09-04,18.38,Bretagne
247,2021-09-05,15.87,Bretagne
248,2021-09-06,4.88,Bretagne
249,2021-09-07,3.63,Bretagne
250,2021-09-08,3.8,Bretagne
251,2021-09-09,8.11,Bretagne
252,2021-09-10,0.98,Bretagne
253,2021-09-11,1.3,Bretagne
254,2021-09-12,2.1,Bretagne
255,2021-09-13,2.21,Bretagne
256,2021-09-14,8.43,Bretagne
257,2021-09-15,20.98,Bretagne
258,2021-09-16,2.9,Bretagne
259,2021-09-17,3.0,Bretagne
260,2021-09-18,3.85,Bretagne
261,2021-09-19,1.88,Bretagne
262,2021-09-20,2.78,Bretagne
263,2021-09-21,6.28,Bretagne
264,2021-09-22,18.92,Bretagne
265,2021-09-23,1.86,Bretagne
266,2021-09-24,2.95,Bretagne
267,2021-09-25,7.4,Bretagne
268,2021-09-26,2.42,Bretagne
269,2021-09-27,2.02,Bretagne
270,2021-09-28,2.13,Bretagne
271,2021-09-29,1.3,Bretagne
272,2021-09-30,2.25,Bretagne
273,2021-10-01,6.003981373690338,Bretagne
274,2021-10-02,6.003981373690338,Bretagne
275,2021-10-03,6.003981373690338,Bretagne
276,2021-10-04,6.003981373690338,Bretagne
277,2021-10-05,1.77,Bretagne
278,2021-10-06,1.4,Bretagne
279,2021-10-07,1.51,Bretagne
280,2021-10-08,2.08,Bretagne
281,2021-10-09,5.77,Bretagne
282,2021-10-10,19.45,Bretagne
283,2021-10-11,2.6,Bretagne
284,2021-10-12,2.83,Bretagne
285,2021-10-13,4.34,Bretagne
286,2021-10-14,1.45,Bretagne
287,2021-10-15,18.07,Bretagne
288,2021-10-16,11.45,Bretagne
289,2021-10-17,12.4,Bretagne
290,2021-10-18,12.48,Bretagne
291,2021-10-19,19.75,Bretagne
292,2021-10-20,3.92,Bretagne
293,2021-10-21,2.1,Bretagne
294,2021-10-22,1.3,Bretagne
295,2021-10-23,2.8,Bretagne
296,2021-10-24,3.14,Bretagne
297,2021-10-25,2.94,Bretagne
298,2021-10-26,2.9,Bretagne
299,2021-10-27,2.6,Bretagne
300,2021-10-28,4.05,Bretagne
301,2021-10-29,2.0,Bretagne
302,2021-10-30,1.15,Bretagne
303,2021-10-31,2.52,Bretagne
304,2021-11-01,1.38,Bretagne
305,2021-11-02,2.0,Bretagne
306,2021-11-03,1.38,Bretagne
307,2021-11-04,1.1,Bretagne
308,2021-11-05,1.63,Bretagne
309,2021-11-06,1.35,Bretagne
310,2021-11-07,3.8,Bretagne
311,2021-11-08,7.85,Bretagne
312,2021-11-09,5.39,Bretagne
313,2021-11-10,11.05,Bretagne
314,2021-11-11,26.42,Bretagne
315,2021-11-12,9.22,Bretagne
316,2021-11-13,2.5,Bretagne
317,2021-11-14,2.85,Bretagne
318,2021-11-15,17.16,Bretagne
319,2021-11-16,8.55,Bretagne
320,2021-11-17,4.0,Bretagne
321,2021-11-18,4.75,Bretagne
322,2021-11-19,5.55,Bretagne
323,2021-11-20,27.3,Bretagne
324,2021-11-21,1.66,Bretagne
325,2021-11-22,1.75,Bretagne
326,2021-11-23,1.25,Bretagne
327,2021-11-24,14.13,Bretagne
328,2021-11-25,2.12,Bretagne
329,2021-11-26,2.45,Bretagne
330,2021-11-27,2.8,Bretagne
331,2021-11-28,3.35,Bretagne
332,2021-11-29,2.78,Bretagne
333,2021-11-30,0.95,Bretagne
334,2021-12-01,2.9,Bretagne
335,2021-12-02,1.7,Bretagne
336,2021-12-03,1.65,Bretagne
337,2021-12-04,2.13,Bretagne
338,2021-12-05,2.35,Bretagne
339,2021-12-06,3.55,Bretagne
340,2021-12-07,3.55,Bretagne
341,2021-12-08,1.83,Bretagne
342,2021-12-09,5.28,Bretagne
343,2021-12-10,3.47,Bretagne
344,2021-12-11,9.57,Bretagne
345,2021-12-12,2.89,Bretagne
346,2021-12-13,4.15,Bretagne
347,2021-12-14,22.88,Bretagne
348,2021-12-15,20.77,Bretagne
349,2021-12-16,16.25,Bretagne
350,2021-12-17,25.7,Bretagne
351,2021-12-18,12.8,Bretagne
352,2021-12-19,12.07,Bretagne
353,2021-12-20,19.85,Bretagne
354,2021-12-21,24.25,Bretagne
355,2021-12-22,34.35,Bretagne
356,2021-12-23,15.06,Bretagne
357,2021-12-24,5.9,Bretagne
358,2021-12-25,7.4,Bretagne
359,2021-12-26,4.25,Bretagne
360,2021-12-27,11.34,Bretagne
361,2021-12-28,11.51,Bretagne
362,2021-12-29,14.85,Bretagne
363,2021-12-30,5.52,Bretagne
364,2021-12-31,12.9,Bretagne
365,2022-01-01,7.68,Bretagne
366,2022-01-02,9.84,Bretagne
367,2022-01-03,5.18,Bretagne
368,2022-01-04,2.22,Bretagne
369,2022-01-05,2.0,Bretagne
370,2022-01-06,3.67,Bretagne
371,2022-01-07,6.2,Bretagne
372,2022-01-08,6.38,Bretagne
373,2022-01-09,5.55,Bretagne
374,2022-01-10,6.63,Bretagne
375,2022-01-11,7.36,Bretagne
376,2022-01-12,5.28,Bretagne
377,2022-01-13,14.42,Bretagne
378,2022-01-14,39.1,Bretagne
379,2022-01-15,48.53,Bretagne
380,2022-01-16,12.65,Bretagne
381,2022-01-17,24.08,Bretagne
382,2022-01-18,21.83,Bretagne
383,2022-01-19,9.25,Bretagne
384,2022-01-20,2.6,Bretagne
385,2022-01-21,3.28,Bretagne
386,2022-01-22,6.53,Bretagne
387,2022-01-23,24.17,Bretagne
388,2022-01-24,23.95,Bretagne
389,2022-01-25,22.46,Bretagne
390,2022-01-26,50.99,Bretagne
391,2022-01-27,13.73,Bretagne
392,2022-01-28,7.29,Bretagne
393,2022-01-29,2.54,Bretagne
394,2022-01-30,6.47,Bretagne
395,2022-01-31,4.13,Bretagne
396,2022-02-01,3.92,Bretagne
397,2022-02-02,2.71,Bretagne
398,2022-02-03,3.62,Bretagne
399,2022-02-04,2.14,Bretagne
400,2022-02-05,2.64,Bretagne
401,2022-02-06,8.07,Bretagne
402,2022-02-07,2.27,Bretagne
403,2022-02-08,2.72,Bretagne
404,2022-02-09,10.98,Bretagne
405,2022-02-10,3.58,Bretagne
406,2022-02-11,3.5,Bretagne
407,2022-02-12,3.83,Bretagne
408,2022-02-13,5.6,Bretagne
409,2022-02-14,2.74,Bretagne
410,2022-02-15,5.05,Bretagne
411,2022-02-16,10.6,Bretagne
412,2022-02-17,12.81,Bretagne
413,2022-02-18,3.9,Bretagne
414,2022-02-19,5.92,Bretagne
415,2022-02-20,12.29,Bretagne
416,2022-02-21,9.48,Bretagne
417,2022-02-22,6.75,Bretagne
418,2022-02-23,5.47,Bretagne
419,2022-02-24,2.92,Bretagne
420,2022-02-25,3.17,Bretagne
421,2022-02-26,3.38,Bretagne
422,2022-02-27,5.52,Bretagne
423,2022-02-28,8.88,Bretagne
424,2022-03-01,8.59,Bretagne
425,2022-03-02,2.58,Bretagne
426,2022-03-03,3.75,Bretagne
427,2022-03-04,1.9,Bretagne
428,2022-03-05,1.85,Bretagne
429,2022-03-06,29.65,Bretagne
430,2022-03-07,30.7,Bretagne
431,2022-03-08,5.35,Bretagne
432,2022-03-09,4.72,Bretagne
433,2022-03-10,2.97,Bretagne
434,2022-03-11,3.1,Bretagne
435,2022-03-12,6.003981373690338,Bretagne
