,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
248,Pierre Rolland,2022-09-05,Auvergne-Rhône-Alpes,Loire,100.07,3:19:53,358,201,2033,604,133,30.0,49.7,Quelques nuages,22,77,22,5.8,ENE
249,Pierre Rolland,2022-09-04,Bourgogne-Franche-Comté,Doubs,207.03,5:02:15,2971,382,6933,999,99,41.1,83.0,Quelques nuages,19,73,19,2.8,SE
250,Pierre Rolland,2022-09-03,Bourgogne-Franche-Comté,Doubs,43.17,1:33:58,749,183,1032,999,99,27.6,66.4,Quelques nuages,22,67,22,11.5,WSW
251,Pierre Rolland,2022-09-01,Auvergne-Rhône-Alpes,Loire,102.26,3:13:55,341,259,2322,988,172,31.6,54.5,Quelques nuages,23,62,23,5.7,ENE
252,Pierre Rolland,2022-10-15,Auvergne-Rhône-Alpes,Loire,55.82,2:03:33,208,172,1111,289,114,27.1,42.4,Pluie,16,100,17,24.5,SW
253,Pierre Rolland,2022-10-13,Auvergne-Rhône-Alpes,Loire,39.27,1:30:33,74,141,693,131,93,26.0,37.3,Quelques nuages,13,89,13,10.8,SSW
254,Pierre Rolland,2022-10-12,Auvergne-Rhône-Alpes,Loire,50.49,1:55:59,87,199,1161,340,132,26.1,45.6,Quelques nuages,13,88,13,6.1,NE
255,Pierre Rolland,2022-10-09,Auvergne-Rhône-Alpes,Ain,13.0,40:15,341,188,453,999,99,19.4,40.0,Dégagé,14,70,14,6.4,SSE
256,Pierre Rolland,2022-10-06,Auvergne-Rhône-Alpes,Loire,195.82,4:24:20,2134,456,7232,999,99,44.4,85.1,Quelques nuages,15,76,15,8.3,N
257,Pierre Rolland,2022-10-05,Auvergne-Rhône-Alpes,Loire,43.01,1:27:36,109,222,983,321,147,29.5,53.7,Dégagé,16,77,16,19.0,SSW
258,Pierre Rolland,2022-10-04,Auvergne-Rhône-Alpes,Loire,51.2,1:59:25,95,189,1081,321,125,25.7,44.4,Quelques nuages,11,83,11,5.1,SSE
259,Pierre Rolland,2022-10-03,Auvergne-Rhône-Alpes,Loire,32.67,1:22:25,75,114,507,83,75,23.8,38.0,Quelques nuages,17,69,17,10.0,ENE
260,Pierre Rolland,2022-11-23,Auvergne-Rhône-Alpes,Loire,46.07,1:54:47,183,89,616,999,99,24.1,41.3,Pluie,9,99,6,19.9,S
261,Pierre Rolland,2022-11-22,Auvergne-Rhône-Alpes,Loire,89.16,3:35:55,306,97,1259,999,99,24.8,48.0,Nuages,8,87,4,25.9,WSW
262,Pierre Rolland,2022-11-09,Auvergne-Rhône-Alpes,Loire,81.78,3:18:02,235,154,989,273,102,24.8,52.2,Nuages,14,91,14,17.3,WSW
263,Pierre Rolland,2022-12-18,Auvergne-Rhône-Alpes,Loire,37.66,1:36:40,97,82,476,999,99,23.4,33.9,Nuages,4,74,8,10.4,SSE
264,Pierre Rolland,2022-12-17,Auvergne-Rhône-Alpes,Ain,38.5,1:34:24,109,92,523,999,99,24.5,36.3,Dégagé,2,77,6,11.1,E
265,Pierre Rolland,2022-12-01,Auvergne-Rhône-Alpes,Loire,39.22,1:45:13,114,76,480,999,99,22.4,35.0,Quelques nuages,7,75,5,14.0,NNE
266,Pierre Rolland,2021-01-31,Auvergne-Rhône-Alpes,Loire,109.93,3:18:03,300,999,9999,999,99,33.3,58.3,Quelques nuages,6,88,6,4.4,NNE
267,Pierre Rolland,2021-01-30,Occitanie,Haute-Garonne,32.13,1:25:19,104,999,9999,999,99,22.6,42.1,Pluie,9,91,7,9.6,NNW
268,Pierre Rolland,2021-01-30,Auvergne-Rhône-Alpes,Loire,86.25,2:23:25,107,999,9999,999,99,36.1,59.4,Pluie,10,97,7,20.2,WSW
269,Pierre Rolland,2021-01-29,Auvergne-Rhône-Alpes,Loire,93.47,2:44:25,300,999,9999,999,99,34.1,58.0,Pluie,10,86,6,27.2,WSW
270,Pierre Rolland,2021-01-28,Auvergne-Rhône-Alpes,Loire,51.75,1:41:37,106,999,9999,999,99,30.6,53.3,Pluie,12,92,12,28.2,WSW
271,Pierre Rolland,2021-01-27,Auvergne-Rhône-Alpes,Loire,162.77,4:51:21,557,999,9999,999,99,33.5,56.2,Nuages,5,95,2,13.2,WSW
272,Pierre Rolland,2021-01-25,Auvergne-Rhône-Alpes,Loire,77.31,2:27:16,179,999,9999,999,99,31.5,53.6,Quelques nuages,4,76,0,19.8,NNW
273,Pierre Rolland,2021-01-24,Occitanie,Haute-Garonne,40.36,2:12:57,846,999,9999,999,99,18.2,59.1,Pluie,4,87,0,15.2,NW
274,Pierre Rolland,2021-01-16,Occitanie,Haute-Garonne,51.74,2:40:08,685,999,9999,999,99,19.4,62.0,Quelques nuages,6,66,4,12.6,WNW
275,Pierre Rolland,2021-01-09,Occitanie,Haute-Garonne,34.58,1:24:38,287,999,9999,999,99,24.5,56.2,Nuages,4,63,3,6.2,NNE
276,Pierre Rolland,2021-01-07,Auvergne-Rhône-Alpes,Loire,106.83,3:48:56,351,999,9999,999,99,28.0,46.4,Nuages,0,93,2,7.2,SSW
277,Pierre Rolland,2021-01-06,Auvergne-Rhône-Alpes,Loire,56.02,1:49:44,130,999,9999,999,99,30.6,46.8,Nuages,2,98,1,7.2,N
278,Pierre Rolland,2021-01-05,Auvergne-Rhône-Alpes,Loire,63.37,2:02:39,131,999,9999,999,99,31.0,54.4,Nuages,1,97,3,12.2,NNE
279,Pierre Rolland,2021-01-04,Auvergne-Rhône-Alpes,Ain,0.95,3:23,41,999,9999,999,99,17.0,20.9,Nuages,2,93,1,10.5,NE
280,Pierre Rolland,2021-01-04,Auvergne-Rhône-Alpes,Loire,103.04,4:38:56,310,999,9999,999,99,22.2,39.6,Nuages,1,100,2,8.5,NE
281,Pierre Rolland,2021-01-03,Auvergne-Rhône-Alpes,Loire,126.6,3:46:30,423,999,9999,999,99,33.5,55.8,Nuages,1,95,1,4.1,ENE
282,Pierre Rolland,2021-01-02,Auvergne-Rhône-Alpes,Loire,4.08,15:22,3,999,9999,999,99,15.9,29.9,Dégagé,2,87,1,9.1,N
283,Pierre Rolland,2021-01-02,Auvergne-Rhône-Alpes,Loire,58.44,2:07:30,161,999,9999,999,99,27.5,38.5,Dégagé,1,93,2,8.0,N
284,Pierre Rolland,2021-01-02,Occitanie,Haute-Garonne,33.65,1:11:15,1,999,9999,999,99,28.3,48.4,Nuages,1,91,6,16.7,WNW
285,Pierre Rolland,2021-02-28,Auvergne-Rhône-Alpes,Ain,111.5,3:54:11,2275,999,9999,999,99,28.6,74.5,Dégagé,7,49,6,6.6,SE
286,Pierre Rolland,2021-02-27,Auvergne-Rhône-Alpes,Ain,24.3,2:05:25,807,999,9999,999,99,11.6,45.4,Quelques nuages,1,76,3,15.6,NE
287,Pierre Rolland,2021-02-25,Centre-Val de Loire,Cher,70.13,2:36:49,1232,999,9999,999,99,26.8,74.5,Quelques nuages,10,61,8,10.3,S
288,Pierre Rolland,2021-02-24,Auvergne-Rhône-Alpes,Loire,146.55,4:03:56,469,999,9999,999,99,36.0,61.6,Dégagé,14,70,14,14.9,S
289,Pierre Rolland,2021-02-23,Auvergne-Rhône-Alpes,Loire,27.33,1:07:43,71,999,9999,999,99,24.2,39.2,Quelques nuages,13,80,13,17.9,SSW
290,Pierre Rolland,2021-02-22,Auvergne-Rhône-Alpes,Loire,88.59,2:30:22,215,999,9999,999,99,35.4,53.3,Nuages,12,63,12,9.2,SSE
291,Pierre Rolland,2021-02-21,Auvergne-Rhône-Alpes,Loire,100.45,2:50:19,406,999,9999,999,99,35.4,67.0,Quelques nuages,6,86,4,11.6,SSE
292,Pierre Rolland,2021-02-20,Auvergne-Rhône-Alpes,Ain,0.99,3:02,4,999,9999,999,99,19.7,28.4,Quelques nuages,16,56,16,20.5,S
293,Pierre Rolland,2021-02-20,Auvergne-Rhône-Alpes,Loire,37.41,1:20:01,79,999,9999,999,99,28.1,42.8,Quelques nuages,12,67,12,17.9,SSE
294,Pierre Rolland,2021-02-19,Occitanie,Haute-Garonne,32.3,1:22:58,206,107,534,999,99,23.4,51.5,Quelques nuages,15,70,15,25.6,SE
295,Pierre Rolland,2021-02-16,Occitanie,Haute-Garonne,14.8,44:15,0,163,366,89,108,20.1,50.0,Dégagé,13,72,13,12.4,SSE
296,Pierre Rolland,2021-02-13,Occitanie,Haute-Garonne,55.78,2:51:24,691,999,9999,999,99,19.5,61.2,Nuages,9,82,8,8.0,NNW
297,Pierre Rolland,2021-02-09,Occitanie,Lot,266.27,2:30:17,1313,999,9999,999,99,106.3,528.5,Nuages,3,87,8,12.9,NNE
298,Pierre Rolland,2021-02-07,Auvergne-Rhône-Alpes,Loire,129.99,3:24:42,532,999,9999,999,99,38.1,55.8,Pluie,3,93,1,20.1,WSW
299,Pierre Rolland,2021-02-07,Occitanie,Haute-Garonne,60.4,2:46:37,865,999,9999,999,99,21.8,57.3,Quelques nuages,6,85,2,16.2,NW
300,Pierre Rolland,2021-02-07,Auvergne-Rhône-Alpes,Loire,3.66,8:31,12,999,9999,999,99,25.8,36.0,Pluie,3,87,1,19.8,W
301,Pierre Rolland,2021-02-05,Auvergne-Rhône-Alpes,Ain,0.96,2:22,2,999,9999,999,99,24.3,31.7,Nuages,11,80,11,6.8,SSE
302,Pierre Rolland,2021-02-05,Auvergne-Rhône-Alpes,Loire,116.22,3:17:49,252,999,9999,999,99,35.3,55.8,Nuages,8,93,7,9.0,SSW
303,Pierre Rolland,2021-02-03,Auvergne-Rhône-Alpes,Loire,166.61,5:08:25,672,999,9999,999,99,32.4,61.9,Pluie,11,98,11,28.6,SW
304,Pierre Rolland,2021-02-01,Auvergne-Rhône-Alpes,Loire,63.67,2:16:00,154,999,9999,999,99,28.1,50.4,Nuages,10,100,10,17.8,SSW
305,Pierre Rolland,2021-03-31,Auvergne-Rhône-Alpes,Loire,233.03,6:40:26,714,999,9999,999,99,34.9,59.4,Dégagé,10,81,9,6.2,S
306,Pierre Rolland,2021-03-30,Auvergne-Rhône-Alpes,Loire,75.07,2:30:22,242,999,9999,999,99,30.0,57.6,Dégagé,10,68,10,5.0,SE
307,Pierre Rolland,2021-03-29,Auvergne-Rhône-Alpes,Loire,46.62,1:43:03,113,999,9999,999,99,27.1,40.7,Dégagé,13,56,13,9.0,S
308,Pierre Rolland,2021-03-28,Auvergne-Rhône-Alpes,Ain,206.04,4:57:21,1912,999,9999,999,99,41.6,79.6,Quelques nuages,10,67,10,10.0,SSW
309,Pierre Rolland,2021-03-28,Auvergne-Rhône-Alpes,Ain,0.18,22s,2,999,9999,999,99,30.6,32.0,Quelques nuages,10,67,10,10.0,SSW
310,Pierre Rolland,2021-03-27,Auvergne-Rhône-Alpes,Loire,66.35,2:06:54,168,999,9999,999,99,31.4,53.6,Quelques nuages,6,77,3,17.1,WSW
311,Pierre Rolland,2021-03-26,Auvergne-Rhône-Alpes,Ain,1.03,3:36,2,999,9999,999,99,17.2,29.9,Quelques nuages,14,54,14,21.2,SW
312,Pierre Rolland,2021-03-26,Auvergne-Rhône-Alpes,Loire,107.92,3:01:49,313,999,9999,999,99,35.6,68.0,Quelques nuages,10,76,8,13.8,SSW
313,Pierre Rolland,2021-03-25,Auvergne-Rhône-Alpes,Loire,39.02,1:22:11,91,999,9999,999,99,28.5,40.3,Nuages,10,85,10,12.1,WSW
314,Pierre Rolland,2021-03-24,Auvergne-Rhône-Alpes,Loire,105.0,2:55:36,366,999,9999,999,99,35.9,54.7,Quelques nuages,15,44,15,8.8,SSW
315,Pierre Rolland,2021-03-08,Auvergne-Rhône-Alpes,Ain,0.96,2:32,3,999,9999,999,99,22.9,30.2,Dégagé,4,55,1,11.5,NNE
316,Pierre Rolland,2021-03-08,Auvergne-Rhône-Alpes,Loire,38.02,1:23:52,95,999,9999,999,99,27.2,37.8,Dégagé,2,60,1,11.6,NNE
317,Pierre Rolland,2021-03-07,Auvergne-Rhône-Alpes,Loire,97.07,2:34:14,407,999,9999,999,99,37.8,59.8,Dégagé,1,62,2,9.3,NE
318,Pierre Rolland,2021-03-06,Auvergne-Rhône-Alpes,Loire,84.55,2:54:48,267,999,9999,999,99,29.0,41.4,Dégagé,4,60,0,20.5,NE
319,Pierre Rolland,2021-03-04,Auvergne-Rhône-Alpes,Ain,123.62,4:13:02,2114,999,9999,999,99,29.3,80.3,Quelques nuages,6,68,6,3.1,NE
320,Pierre Rolland,2021-03-03,Auvergne-Rhône-Alpes,Ain,84.71,2:40:40,1517,999,9999,999,99,31.6,84.2,Dégagé,7,40,7,3.7,SSW
321,Pierre Rolland,2021-03-02,Auvergne-Rhône-Alpes,Ain,87.41,3:17:50,1932,999,9999,999,99,26.5,77.4,Dégagé,9,33,8,5.9,SSE
322,Pierre Rolland,2021-03-01,Auvergne-Rhône-Alpes,Ain,132.53,5:07:46,3198,999,9999,999,99,25.8,83.2,Dégagé,5,60,3,9.0,SE
323,Pierre Rolland,2021-04-27,Auvergne-Rhône-Alpes,Loire,84.95,3:05:09,414,999,9999,999,99,27.5,54.0,Dégagé,14,37,14,12.7,NE
324,Pierre Rolland,2021-04-26,Auvergne-Rhône-Alpes,Loire,85.26,2:56:16,346,999,9999,999,99,29.0,61.9,Nuages,12,46,12,21.5,ENE
325,Pierre Rolland,2021-04-25,Auvergne-Rhône-Alpes,Loire,40.4,1:36:23,112,999,9999,999,99,25.2,35.3,Quelques nuages,11,56,11,24.8,ENE
326,Pierre Rolland,2021-04-24,Auvergne-Rhône-Alpes,Loire,142.22,4:04:34,410,999,9999,999,99,34.9,64.1,Dégagé,14,43,14,17.7,ENE
327,Pierre Rolland,2021-04-23,Auvergne-Rhône-Alpes,Loire,67.75,2:22:28,164,999,9999,999,99,28.5,53.3,Dégagé,13,43,13,17.4,ENE
328,Pierre Rolland,2021-04-22,Auvergne-Rhône-Alpes,Loire,12.09,54:00,24,999,9999,999,99,13.4,33.1,Quelques nuages,19,37,19,18.3,ENE
329,Pierre Rolland,2021-04-22,Auvergne-Rhône-Alpes,Loire,74.85,2:51:49,233,999,9999,999,99,26.1,46.8,Dégagé,11,69,11,17.4,ENE
330,Pierre Rolland,2021-04-21,Auvergne-Rhône-Alpes,Loire,97.23,3:10:17,325,999,9999,999,99,30.7,47.5,Dégagé,15,57,15,10.0,NE
331,Pierre Rolland,2021-04-20,Auvergne-Rhône-Alpes,Ain,0.99,3:04,4,999,9999,999,99,19.4,25.6,Quelques nuages,15,44,15,6.3,E
332,Pierre Rolland,2021-04-20,Auvergne-Rhône-Alpes,Loire,48.85,1:46:28,133,999,9999,999,99,27.5,37.1,Quelques nuages,13,50,13,4.5,E
333,Pierre Rolland,2021-04-17,Occitanie,Haute-Garonne,40.38,3:03:28,695,77,845,999,99,13.2,47.6,Quelques nuages,12,37,12,20.2,WNW
334,Pierre Rolland,2021-04-08,Auvergne-Rhône-Alpes,Loire,59.02,2:12:20,188,999,9999,999,99,26.8,41.0,Quelques nuages,6,57,6,4.8,S
335,Pierre Rolland,2021-04-07,Auvergne-Rhône-Alpes,Loire,98.04,3:15:04,299,999,9999,999,99,30.2,49.3,Dégagé,2,72,0,7.4,SW
336,Pierre Rolland,2021-04-06,Auvergne-Rhône-Alpes,Loire,58.31,2:02:10,144,999,9999,999,99,28.6,49.7,Dégagé,5,47,2,13.0,NW
337,Pierre Rolland,2021-04-05,Auvergne-Rhône-Alpes,Loire,29.45,1:09:40,80,999,9999,999,99,25.4,38.2,Quelques nuages,7,72,4,15.8,W
338,Pierre Rolland,2021-04-04,Centre-Val de Loire,Indre,2.03,4:37,0,999,9999,999,99,26.4,48.2,Dégagé,17,36,17,15.9,NNE
339,Pierre Rolland,2021-04-04,Auvergne-Rhône-Alpes,Ain,204.91,5:04:53,1759,999,9999,999,99,40.3,83.2,Dégagé,11,56,11,18.7,NE
340,Pierre Rolland,2021-04-03,Auvergne-Rhône-Alpes,Loire,45.62,1:40:27,127,999,9999,999,99,27.2,41.8,Dégagé,6,68,1,24.6,NE
341,Pierre Rolland,2021-04-02,Auvergne-Rhône-Alpes,Loire,91.75,2:41:08,249,999,9999,999,99,34.2,60.8,Dégagé,10,72,7,20.5,NE
342,Pierre Rolland,2021-04-01,Auvergne-Rhône-Alpes,Loire,46.42,1:44:18,130,999,9999,999,99,26.7,40.7,Quelques nuages,18,58,18,7.8,NE
343,Pierre Rolland,2021-05-31,Auvergne-Rhône-Alpes,Loire,176.95,4:34:20,3197,999,9999,999,99,38.7,87.8,Dégagé,21,55,21,3.3,E
344,Pierre Rolland,2021-05-30,Auvergne-Rhône-Alpes,Puy-de-Dôme,183.75,4:17:25,2416,999,9999,999,99,42.8,87.8,Dégagé,20,56,20,8.3,N
345,Pierre Rolland,2021-05-29,Occitanie,Haute-Garonne,72.79,3:36:54,1314,999,9999,999,99,20.1,66.7,Quelques nuages,24,47,24,13.8,WNW
346,Pierre Rolland,2021-05-29,Auvergne-Rhône-Alpes,Ain,49.82,1:34:11,686,999,9999,999,99,31.7,76.3,Nuages,18,62,18,5.2,N
347,Pierre Rolland,2021-05-28,Auvergne-Rhône-Alpes,Ain,54.04,2:14:00,1008,999,9999,999,99,24.2,70.2,Quelques nuages,12,62,12,3.9,SSW
348,Pierre Rolland,2021-05-27,Auvergne-Rhône-Alpes,Ain,83.13,3:00:00,1763,999,9999,999,99,27.7,74.9,Quelques nuages,13,54,13,5.5,NNE
349,Pierre Rolland,2021-05-26,Auvergne-Rhône-Alpes,Ain,134.42,5:04:46,3545,999,9999,999,99,26.5,82.8,Quelques nuages,7,63,6,7.5,W
350,Pierre Rolland,2021-05-26,Auvergne-Rhône-Alpes,Ain,0.72,2:25,36,999,9999,999,99,17.9,37.8,Quelques nuages,7,63,6,7.5,W
351,Pierre Rolland,2021-05-25,Auvergne-Rhône-Alpes,Puy-de-Dôme,26.73,1:11:51,890,999,9999,999,99,22.3,58.0,Quelques nuages,11,64,11,9.9,W
352,Pierre Rolland,2021-05-24,Auvergne-Rhône-Alpes,Ain,46.61,1:45:59,895,999,9999,999,99,26.4,92.9,Quelques nuages,7,62,5,13.2,SSW
353,Pierre Rolland,2021-05-24,Occitanie,Haute-Garonne,44.86,1:59:47,534,999,9999,999,99,22.5,60.6,Quelques nuages,12,77,12,11.2,E
354,Pierre Rolland,2021-05-23,Auvergne-Rhône-Alpes,Ain,72.42,2:58:08,1596,999,9999,999,99,24.4,65.9,Quelques nuages,4,75,2,7.5,WSW
355,Pierre Rolland,2021-05-22,Occitanie,Haute-Garonne,57.34,2:45:30,759,999,9999,999,99,20.8,67.7,Nuages,17,52,17,10.4,WNW
356,Pierre Rolland,2021-05-21,Occitanie,Hautes-Pyrénées,115.23,3:37:44,1077,999,9999,999,99,31.8,65.5,Quelques nuages,15,60,15,5.9,NNE
357,Pierre Rolland,2021-05-20,Occitanie,Hautes-Pyrénées,125.41,4:28:23,3030,999,9999,999,99,28.0,76.3,Nuages,16,52,16,5.2,NE
358,Pierre Rolland,2021-05-19,Auvergne-Rhône-Alpes,Ain,117.13,4:59:33,3391,999,9999,999,99,23.5,70.2,Nuages,12,68,12,8.2,WNW
359,Pierre Rolland,2021-05-18,Occitanie,Ariège,158.85,5:07:19,2752,999,9999,999,99,31.0,78.1,Quelques nuages,14,40,14,5.0,NNE
360,Pierre Rolland,2021-05-17,Occitanie,Pyrénées-Orientales,187.2,6:15:56,4182,999,9999,999,99,29.9,89.6,Nuages,13,68,13,3.8,NNW
361,Pierre Rolland,2021-05-16,Occitanie,Aude,130.07,4:10:51,1687,999,9999,999,99,31.1,86.0,Quelques nuages,16,81,16,3.5,NNE
362,Pierre Rolland,2021-05-15,Auvergne-Rhône-Alpes,Ain,1.67,33:51,6,999,9999,999,99,3.0,19.4,Pluie,4,100,2,11.4,SW
363,Pierre Rolland,2021-05-14,Auvergne-Rhône-Alpes,Ain,2.14,31:12,11,999,9999,999,99,4.1,26.3,Quelques nuages,7,82,4,14.1,W
364,Pierre Rolland,2021-05-14,Auvergne-Rhône-Alpes,Ain,8.14,1:20:14,4,999,9999,999,99,6.1,38.5,Nuages,2,100,0,8.7,W
365,Pierre Rolland,2021-05-13,Auvergne-Rhône-Alpes,Puy-de-Dôme,76.84,3:16:11,1561,999,9999,999,99,23.5,57.2,Quelques nuages,11,72,11,6.9,W
366,Pierre Rolland,2021-06-30,Pays de la Loire,Mayenne,4.49,11:26,15,999,9999,999,99,23.6,44.6,Nuages,20,86,20,16.1,NW
367,Pierre Rolland,2021-06-30,Pays de la Loire,Mayenne,26.73,36:11,345,999,9999,999,99,44.3,75.6,Quelques nuages,19,88,19,15.8,WNW
368,Pierre Rolland,2021-06-30,Pays de la Loire,Mayenne,4.03,9:34,133,999,9999,999,99,25.3,49.7,Nuages,19,85,19,12.3,NW
369,Pierre Rolland,2021-06-29,Auvergne-Rhône-Alpes,Ain,158.37,3:42:52,1616,999,9999,999,99,42.6,76.0,Quelques nuages,19,79,19,12.6,NW
370,Pierre Rolland,2021-06-28,Bretagne,Morbihan,187.52,4:14:37,1808,999,9999,999,99,44.2,87.1,Quelques nuages,18,72,18,7.1,E
371,Pierre Rolland,2021-06-28,Bretagne,Morbihan,167.32,3:43:56,1692,999,9999,999,99,44.8,74.9,Quelques nuages,18,72,18,7.1,E
372,Pierre Rolland,2021-06-27,Bretagne,Côtes-d'Armor,190.22,4:39:40,2391,999,9999,999,99,40.8,91.8,Nuages,16,93,16,12.4,ENE
373,Pierre Rolland,2021-06-26,Bretagne,Finistère,207.57,5:00:34,3147,999,9999,999,99,41.4,84.6,Pluie,15,69,15,6.3,N
374,Pierre Rolland,2021-06-26,Bretagne,Finistère,0.04,8s,0,999,9999,999,99,20.3,21.2,Nuages,13,72,13,5.5,NNE
375,Pierre Rolland,2021-06-25,Bretagne,Finistère,0.04,0s,0,999,9999,999,99,0.0,0.0,Pluie,15,92,15,15.8,SSW
376,Pierre Rolland,2021-06-25,Bretagne,Finistère,1.82,8:15,14,999,9999,999,99,13.2,47.2,Pluie,15,92,15,15.8,SSW
377,Pierre Rolland,2021-06-24,Bretagne,Finistère,0.05,22s,0,999,9999,999,99,8.5,12.6,Quelques nuages,16,75,16,10.0,WNW
378,Pierre Rolland,2021-06-24,Bretagne,Finistère,84.23,2:45:49,1200,999,9999,999,99,30.5,67.3,Quelques nuages,13,82,13,5.7,NW
379,Pierre Rolland,2021-06-24,Bretagne,Finistère,84.06,2:46:01,1252,999,9999,999,99,30.4,73.8,Quelques nuages,13,85,13,5.5,NW
380,Pierre Rolland,2021-06-23,Auvergne-Rhône-Alpes,Loire,44.73,1:31:41,113,999,9999,999,99,29.3,46.4,Nuages,12,91,12,14.3,N
381,Pierre Rolland,2021-06-22,Auvergne-Rhône-Alpes,Loire,63.99,2:18:21,155,999,9999,999,99,27.8,49.7,Quelques nuages,16,87,16,9.1,W
382,Pierre Rolland,2021-06-21,Auvergne-Rhône-Alpes,Loire,46.56,1:45:25,107,999,9999,999,99,26.5,40.3,Quelques nuages,18,80,18,5.4,SW
383,Pierre Rolland,2021-06-20,Grand Est,Vosges,241.69,6:10:13,3857,999,9999,999,99,39.2,78.1,Nuages,21,81,21,9.6,SSW
384,Pierre Rolland,2021-06-19,Grand Est,Vosges,56.76,2:00:51,729,999,9999,999,99,28.2,67.0,Quelques nuages,20,87,20,6.0,E
385,Pierre Rolland,2021-06-18,Auvergne-Rhône-Alpes,Loire,72.57,2:29:33,178,999,9999,999,99,29.1,47.5,Quelques nuages,20,88,20,15.3,S
386,Pierre Rolland,2021-06-17,Auvergne-Rhône-Alpes,Loire,63.45,2:10:46,139,999,9999,999,99,29.1,47.5,Quelques nuages,23,81,24,14.0,SSW
387,Pierre Rolland,2021-06-16,Auvergne-Rhône-Alpes,Loire,51.84,2:05:41,106,999,9999,999,99,24.8,39.2,Dégagé,20,87,20,5.7,ESE
388,Pierre Rolland,2021-06-15,Occitanie,Aude,260.5,7:08:02,2983,999,9999,999,99,36.5,78.1,Quelques nuages,20,81,21,7.7,N
389,Pierre Rolland,2021-06-14,Auvergne-Rhône-Alpes,Loire,46.0,1:27:16,131,999,9999,999,99,31.6,55.1,Dégagé,21,58,21,9.4,NE
390,Pierre Rolland,2021-06-13,Auvergne-Rhône-Alpes,Loire,53.77,2:00:39,123,999,9999,999,99,26.7,36.7,Dégagé,20,74,20,14.1,ENE
391,Pierre Rolland,2021-06-12,Auvergne-Rhône-Alpes,Loire,136.11,3:57:08,503,999,9999,999,99,34.4,60.5,Quelques nuages,16,91,16,8.5,NNE
392,Pierre Rolland,2021-06-11,Auvergne-Rhône-Alpes,Loire,59.81,2:14:34,127,999,9999,999,99,26.7,39.6,Quelques nuages,20,82,20,10.2,NE
393,Pierre Rolland,2021-06-08,Auvergne-Rhône-Alpes,Ain,106.95,3:08:30,2594,999,9999,999,99,34.0,94.3,Dégagé,23,57,23,19.1,N
394,Pierre Rolland,2021-06-07,Provence-Alpes-Côte d'Azur,Vaucluse,43.89,1:26:17,139,999,9999,999,99,30.5,49.7,Quelques nuages,22,67,22,25.9,N
395,Pierre Rolland,2021-06-06,Auvergne-Rhône-Alpes,Savoie,154.38,4:34:34,3900,999,9999,999,99,33.7,111.6,Quelques nuages,14,89,14,3.7,NNW
396,Pierre Rolland,2021-06-05,Auvergne-Rhône-Alpes,Ain,179.2,5:04:18,4093,999,9999,999,99,35.3,95.0,Quelques nuages,17,100,17,3.0,WNW
397,Pierre Rolland,2021-06-04,Auvergne-Rhône-Alpes,Drôme,169.62,4:07:15,2589,999,9999,999,99,41.2,82.4,Quelques nuages,24,60,24,8.9,SSW
398,Pierre Rolland,2021-06-03,Auvergne-Rhône-Alpes,Ain,173.63,4:12:55,2247,999,9999,999,99,41.2,77.0,Quelques nuages,22,68,22,6.5,ESE
399,Pierre Rolland,2021-06-02,Auvergne-Rhône-Alpes,Loire,8.61,24:20,156,999,9999,999,99,21.2,69.1,Nuages,20,63,20,11.9,SSW
400,Pierre Rolland,2021-06-02,Auvergne-Rhône-Alpes,Loire,16.18,23:48,324,999,9999,999,99,40.8,78.5,Nuages,19,66,19,12.6,S
401,Pierre Rolland,2021-06-02,Auvergne-Rhône-Alpes,Loire,0.07,2:12,2,999,9999,999,99,2.1,2.5,Nuages,19,66,19,12.6,S
402,Pierre Rolland,2021-06-02,Auvergne-Rhône-Alpes,Loire,24.15,47:58,403,999,9999,999,99,30.2,74.2,Quelques nuages,19,68,19,10.9,S
403,Pierre Rolland,2021-06-01,Auvergne-Rhône-Alpes,Ain,0.63,4:03,58,999,9999,999,99,9.4,13.0,Quelques nuages,27,40,27,12.1,SE
404,Pierre Rolland,2021-06-01,Auvergne-Rhône-Alpes,Loire,176.54,4:09:50,2138,999,9999,999,99,42.4,89.3,Quelques nuages,22,54,22,8.6,SSE
405,Pierre Rolland,2021-07-30,Nouvelle-Aquitaine,Charente,51.68,1:19:07,264,999,9999,999,99,39.2,65.5,Nuages,20,81,20,23.7,NW
406,Pierre Rolland,2021-07-29,Nouvelle-Aquitaine,Charente,81.78,2:22:07,310,999,9999,999,99,34.5,61.2,Quelques nuages,20,70,20,8.8,SSW
407,Pierre Rolland,2021-07-29,Nouvelle-Aquitaine,Charente,80.26,2:14:42,356,999,9999,999,99,35.8,58.3,Quelques nuages,20,70,20,8.8,SSW
408,Pierre Rolland,2021-07-28,Nouvelle-Aquitaine,Charente,62.3,1:57:51,325,999,9999,999,99,31.7,57.2,Quelques nuages,20,68,20,13.3,WSW
409,Pierre Rolland,2021-07-28,Auvergne-Rhône-Alpes,Ain,43.67,1:21:54,316,999,9999,999,99,32.0,56.9,Quelques nuages,20,68,20,12.3,WSW
