,date,PM 2.5,Station
0,2021-01-01,15.63,Pays de la Loire
1,2021-01-02,15.97,Pays de la Loire
2,2021-01-03,15.93,Pays de la Loire
3,2021-01-04,22.39,Pays de la Loire
4,2021-01-05,16.37,Pays de la Loire
5,2021-01-06,25.27,Pays de la Loire
6,2021-01-07,29.04,Pays de la Loire
7,2021-01-08,26.43,Pays de la Loire
8,2021-01-09,13.07,Pays de la Loire
9,2021-01-10,8.0,Pays de la Loire
10,2021-01-11,24.1,Pays de la Loire
11,2021-01-12,1.43,Pays de la Loire
12,2021-01-13,1.92,Pays de la Loire
13,2021-01-14,2.0,Pays de la Loire
14,2021-01-15,3.6,Pays de la Loire
15,2021-01-16,12.03,Pays de la Loire
16,2021-01-17,5.0,Pays de la Loire
17,2021-01-18,14.92,Pays de la Loire
18,2021-01-19,5.040325027085592,Pays de la Loire
19,2021-01-20,5.040325027085592,Pays de la Loire
20,2021-01-21,5.040325027085592,Pays de la Loire
21,2021-01-22,5.040325027085592,Pays de la Loire
22,2021-01-23,5.040325027085592,Pays de la Loire
23,2021-01-24,5.040325027085592,Pays de la Loire
24,2021-01-25,5.040325027085592,Pays de la Loire
25,2021-01-26,5.040325027085592,Pays de la Loire
26,2021-01-27,5.040325027085592,Pays de la Loire
27,2021-01-28,5.040325027085592,Pays de la Loire
28,2021-01-29,5.040325027085592,Pays de la Loire
29,2021-01-30,5.040325027085592,Pays de la Loire
30,2021-01-31,5.040325027085592,Pays de la Loire
31,2021-02-01,5.040325027085592,Pays de la Loire
32,2021-02-02,5.040325027085592,Pays de la Loire
33,2021-02-03,5.040325027085592,Pays de la Loire
34,2021-02-04,5.040325027085592,Pays de la Loire
35,2021-02-05,5.040325027085592,Pays de la Loire
36,2021-02-06,5.040325027085592,Pays de la Loire
37,2021-02-07,5.040325027085592,Pays de la Loire
38,2021-02-08,5.040325027085592,Pays de la Loire
39,2021-02-09,5.040325027085592,Pays de la Loire
40,2021-02-10,5.040325027085592,Pays de la Loire
41,2021-02-11,5.040325027085592,Pays de la Loire
42,2021-02-12,5.040325027085592,Pays de la Loire
43,2021-02-13,5.040325027085592,Pays de la Loire
44,2021-02-14,5.040325027085592,Pays de la Loire
45,2021-02-15,5.040325027085592,Pays de la Loire
46,2021-02-16,5.040325027085592,Pays de la Loire
47,2021-02-17,5.040325027085592,Pays de la Loire
48,2021-02-18,5.040325027085592,Pays de la Loire
49,2021-02-19,5.040325027085592,Pays de la Loire
50,2021-02-20,5.040325027085592,Pays de la Loire
51,2021-02-21,5.040325027085592,Pays de la Loire
52,2021-02-22,5.040325027085592,Pays de la Loire
53,2021-02-23,5.040325027085592,Pays de la Loire
54,2021-02-24,5.040325027085592,Pays de la Loire
55,2021-02-25,5.040325027085592,Pays de la Loire
56,2021-02-26,5.040325027085592,Pays de la Loire
57,2021-02-27,5.040325027085592,Pays de la Loire
58,2021-02-28,5.040325027085592,Pays de la Loire
59,2021-03-01,5.040325027085592,Pays de la Loire
60,2021-03-02,11.27,Pays de la Loire
61,2021-03-03,10.22,Pays de la Loire
62,2021-03-04,11.33,Pays de la Loire
63,2021-03-05,8.19,Pays de la Loire
64,2021-03-06,11.03,Pays de la Loire
65,2021-03-07,11.03,Pays de la Loire
66,2021-03-08,21.97,Pays de la Loire
67,2021-03-09,5.040325027085592,Pays de la Loire
68,2021-03-10,5.040325027085592,Pays de la Loire
69,2021-03-11,5.040325027085592,Pays de la Loire
70,2021-03-12,5.040325027085592,Pays de la Loire
71,2021-03-13,5.040325027085592,Pays de la Loire
72,2021-03-14,5.040325027085592,Pays de la Loire
73,2021-03-15,3.51,Pays de la Loire
74,2021-03-16,2.77,Pays de la Loire
75,2021-03-17,5.01,Pays de la Loire
76,2021-03-18,5.01,Pays de la Loire
77,2021-03-19,4.44,Pays de la Loire
78,2021-03-20,8.43,Pays de la Loire
79,2021-03-21,10.85,Pays de la Loire
80,2021-03-22,5.040325027085592,Pays de la Loire
81,2021-03-23,5.040325027085592,Pays de la Loire
82,2021-03-24,5.040325027085592,Pays de la Loire
83,2021-03-25,5.040325027085592,Pays de la Loire
84,2021-03-26,5.040325027085592,Pays de la Loire
85,2021-03-27,5.040325027085592,Pays de la Loire
86,2021-03-28,5.040325027085592,Pays de la Loire
87,2021-03-29,5.040325027085592,Pays de la Loire
88,2021-03-30,5.040325027085592,Pays de la Loire
89,2021-03-31,5.040325027085592,Pays de la Loire
90,2021-04-01,5.040325027085592,Pays de la Loire
91,2021-04-02,5.040325027085592,Pays de la Loire
92,2021-04-03,5.040325027085592,Pays de la Loire
93,2021-04-04,5.040325027085592,Pays de la Loire
94,2021-04-05,5.040325027085592,Pays de la Loire
95,2021-04-06,5.040325027085592,Pays de la Loire
96,2021-04-07,5.040325027085592,Pays de la Loire
97,2021-04-08,5.040325027085592,Pays de la Loire
98,2021-04-09,3.5,Pays de la Loire
99,2021-04-10,4.76,Pays de la Loire
100,2021-04-11,5.8,Pays de la Loire
101,2021-04-12,3.1,Pays de la Loire
102,2021-04-13,5.07,Pays de la Loire
103,2021-04-14,5.75,Pays de la Loire
104,2021-04-15,4.2,Pays de la Loire
105,2021-04-16,6.2,Pays de la Loire
106,2021-04-17,8.14,Pays de la Loire
107,2021-04-18,4.2,Pays de la Loire
108,2021-04-19,4.9,Pays de la Loire
109,2021-04-20,4.9,Pays de la Loire
110,2021-04-21,4.2,Pays de la Loire
111,2021-04-22,12.93,Pays de la Loire
112,2021-04-23,2.6,Pays de la Loire
113,2021-04-24,2.06,Pays de la Loire
114,2021-04-25,5.12,Pays de la Loire
115,2021-04-26,4.03,Pays de la Loire
116,2021-04-27,7.57,Pays de la Loire
117,2021-04-28,2.33,Pays de la Loire
118,2021-04-29,7.7,Pays de la Loire
119,2021-04-30,6.3,Pays de la Loire
120,2021-05-01,5.55,Pays de la Loire
121,2021-05-02,5.15,Pays de la Loire
122,2021-05-03,3.1,Pays de la Loire
123,2021-05-04,2.2,Pays de la Loire
124,2021-05-05,1.37,Pays de la Loire
125,2021-05-06,2.93,Pays de la Loire
126,2021-05-07,1.67,Pays de la Loire
127,2021-05-08,2.1,Pays de la Loire
128,2021-05-09,2.9,Pays de la Loire
129,2021-05-10,2.04,Pays de la Loire
130,2021-05-11,1.69,Pays de la Loire
131,2021-05-12,1.75,Pays de la Loire
132,2021-05-13,1.6,Pays de la Loire
133,2021-05-14,1.29,Pays de la Loire
134,2021-05-15,4.57,Pays de la Loire
135,2021-05-16,2.6,Pays de la Loire
136,2021-05-17,2.73,Pays de la Loire
137,2021-05-18,1.12,Pays de la Loire
138,2021-05-19,0.93,Pays de la Loire
139,2021-05-20,1.69,Pays de la Loire
140,2021-05-21,2.2,Pays de la Loire
141,2021-05-22,1.6,Pays de la Loire
142,2021-05-23,1.1,Pays de la Loire
143,2021-05-24,1.93,Pays de la Loire
144,2021-05-25,2.82,Pays de la Loire
145,2021-05-26,2.7,Pays de la Loire
146,2021-05-27,1.84,Pays de la Loire
147,2021-05-28,1.2,Pays de la Loire
148,2021-05-29,2.29,Pays de la Loire
