,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
155,David Gaudu,2022-03-08,Centre-Val de Loire,Cher,190.58,4:33:33,2152,999,9999,999,99,41.8,83.5,Dégagé,8,51,6,13.6,SE
156,David Gaudu,2022-03-07,Île-de-France,Yvelines,158.6,3:22:35,895,999,9999,999,99,47.0,129.9,Dégagé,4,55,0,20.2,E
157,David Gaudu,2022-03-06,Île-de-France,Yvelines,158.98,3:48:43,1825,999,9999,999,99,41.7,82.7,Quelques nuages,8,58,6,15.4,ENE
158,David Gaudu,2022-03-05,Île-de-France,Yvelines,65.24,2:03:59,672,999,9999,999,99,31.6,69.9,Quelques nuages,7,86,7,4.5,NE
159,David Gaudu,2022-03-04,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,59.11,2:10:25,997,999,9999,999,99,27.2,62.8,Quelques nuages,12,66,12,14.9,ENE
160,David Gaudu,2022-03-01,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,51.52,1:55:21,826,999,9999,999,99,26.8,51.9,Quelques nuages,10,46,9,8.4,ENE
161,David Gaudu,2022-04-25,Hauts-de-France,Nord,88.9,2:49:27,542,999,9999,999,99,31.5,52.5,Dégagé,8,77,6,14.6,NNE
162,David Gaudu,2022-04-22,Auvergne-Rhône-Alpes,Ain,61.68,2:00:41,800,999,9999,999,99,30.7,60.7,Quelques nuages,9,91,7,13.8,NE
163,David Gaudu,2022-04-20,Bretagne,Côtes-d'Armor,89.78,2:55:59,949,999,9999,999,99,30.6,55.9,Pluie,8,95,6,15.6,N
164,David Gaudu,2022-04-18,Bretagne,Côtes-d'Armor,71.75,2:21:58,807,999,9999,999,99,30.3,65.7,Nuages,9,92,7,12.5,NW
165,David Gaudu,2022-04-12,Bretagne,Côtes-d'Armor,48.31,1:33:49,587,999,9999,999,99,30.9,83.6,Nuages,11,94,11,17.6,S
166,David Gaudu,2022-04-11,Auvergne-Rhône-Alpes,Ain,61.65,2:05:57,827,999,9999,999,99,29.4,65.0,Quelques nuages,10,69,10,28.8,SSE
167,David Gaudu,2022-04-03,Auvergne-Rhône-Alpes,Ain,60.18,1:56:04,1018,999,9999,999,99,31.1,73.8,Quelques nuages,6,86,6,3.6,NE
168,David Gaudu,2022-05-31,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,165.26,4:50:40,4478,999,9999,999,99,34.1,81.7,Nuages,21,52,21,5.7,S
169,David Gaudu,2022-05-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,63.31,2:13:19,1764,999,9999,999,99,28.5,70.3,Quelques nuages,9,64,9,4.5,SW
170,David Gaudu,2022-05-29,Bretagne,Côtes-d'Armor,84.94,2:52:29,1245,999,9999,999,99,29.5,76.2,Dégagé,11,72,11,15.3,ENE
171,David Gaudu,2022-05-28,Auvergne-Rhône-Alpes,Ain,73.38,2:27:40,954,999,9999,999,99,29.8,59.5,Dégagé,15,68,15,18.8,NE
172,David Gaudu,2022-05-08,Bretagne,Côtes-d'Armor,11.41,22:49,159,999,9999,999,99,30.0,51.4,Quelques nuages,14,81,14,15.9,NE
173,David Gaudu,2022-05-08,Auvergne-Rhône-Alpes,Ain,115.05,3:11:54,1090,999,9999,999,99,36.0,65.2,Quelques nuages,11,97,11,13.6,NE
174,David Gaudu,2022-05-07,Bretagne,Côtes-d'Armor,72.16,2:11:15,1179,999,9999,999,99,33.0,68.6,Quelques nuages,12,95,12,10.9,NW
175,David Gaudu,2022-05-06,Auvergne-Rhône-Alpes,Ain,120.27,3:55:40,2021,999,9999,999,99,30.6,67.1,Quelques nuages,11,93,11,7.8,NW
176,David Gaudu,2022-05-04,Bretagne,Côtes-d'Armor,86.22,2:59:22,1150,999,9999,999,99,28.8,71.5,Quelques nuages,9,92,8,6.3,NW
177,David Gaudu,2022-06-27,Auvergne-Rhône-Alpes,Ain,46.43,1:43:32,659,999,9999,999,99,26.9,59.0,Quelques nuages,15,68,15,17.0,WSW
178,David Gaudu,2022-06-26,Auvergne-Rhône-Alpes,Ain,216.17,5:59:56,2349,999,9999,999,99,36.0,72.1,Dégagé,10,87,8,12.1,SSW
179,David Gaudu,2022-06-25,Bretagne,Côtes-d'Armor,122.42,3:59:12,1936,999,9999,999,99,30.7,79.7,Quelques nuages,14,70,14,20.1,SSW
180,David Gaudu,2022-06-24,Bretagne,Côtes-d'Armor,80.75,2:57:29,1347,999,9999,999,99,27.3,61.0,Quelques nuages,15,88,15,16.1,SW
181,David Gaudu,2022-06-23,Auvergne-Rhône-Alpes,Ain,88.64,2:54:10,885,999,9999,999,99,30.5,76.0,Nuages,15,92,15,7.5,WSW
182,David Gaudu,2022-06-22,Auvergne-Rhône-Alpes,Ain,42.12,1:25:24,530,999,9999,999,99,29.6,57.3,Nuages,17,87,17,10.1,NE
183,David Gaudu,2022-06-19,Auvergne-Rhône-Alpes,Savoie,95.97,3:16:23,1334,999,9999,999,99,29.3,71.4,Dégagé,31,49,32,5.5,SW
184,David Gaudu,2022-06-18,Auvergne-Rhône-Alpes,Savoie,135.82,5:11:50,3774,999,9999,999,99,26.1,83.4,Dégagé,12,73,12,3.6,ESE
185,David Gaudu,2022-06-17,Auvergne-Rhône-Alpes,Savoie,75.16,2:58:00,1935,999,9999,999,99,25.3,89.8,Quelques nuages,13,38,13,5.9,WNW
186,David Gaudu,2022-06-10,Auvergne-Rhône-Alpes,Isère,195.22,4:22:32,2813,999,9999,999,99,44.6,90.2,Dégagé,18,68,18,10.7,N
187,David Gaudu,2022-06-09,Auvergne-Rhône-Alpes,Rhône,161.92,3:38:24,1867,999,9999,999,99,44.5,91.4,Quelques nuages,15,76,15,13.2,NW
188,David Gaudu,2022-06-08,Auvergne-Rhône-Alpes,Loire,31.64,37:49,99,999,9999,999,99,50.2,81.1,Nuages,21,55,21,13.3,W
189,David Gaudu,2022-06-07,Auvergne-Rhône-Alpes,Loire,168.62,4:10:05,2672,999,9999,999,99,40.5,84.7,Quelques nuages,20,47,20,12.3,WNW
190,David Gaudu,2022-06-06,Auvergne-Rhône-Alpes,Ardèche,169.06,4:05:38,2516,999,9999,999,99,41.3,93.1,Dégagé,25,55,26,11.7,NNE
191,David Gaudu,2022-06-05,Auvergne-Rhône-Alpes,Ardèche,190.59,4:37:35,2269,999,9999,999,99,41.2,79.4,Quelques nuages,23,79,23,4.3,ENE
192,David Gaudu,2022-06-04,Auvergne-Rhône-Alpes,Drôme,77.2,2:22:08,723,999,9999,999,99,32.6,61.4,Quelques nuages,25,63,25,7.7,SSW
193,David Gaudu,2022-06-02,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,109.31,3:54:39,2184,999,9999,999,99,28.0,68.0,Dégagé,23,77,23,6.9,E
194,David Gaudu,2022-06-01,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,34.94,1:20:29,263,999,9999,999,99,26.0,54.7,Dégagé,22,79,22,7.2,E
195,David Gaudu,2022-07-27,Bretagne,Morbihan,87.13,2:10:10,1085,999,9999,999,99,40.2,68.8,Quelques nuages,23,43,23,14.8,N
196,David Gaudu,2022-07-26,Normandie,Calvados,79.78,2:00:12,762,999,9999,999,99,39.8,60.8,Quelques nuages,20,56,20,15.6,NNW
197,David Gaudu,2022-07-24,Île-de-France,Hauts-de-Seine,113.24,2:58:41,804,999,9999,999,99,38.0,80.3,Dégagé,32,30,32,10.2,S
198,David Gaudu,2022-07-23,Occitanie,Lot,40.62,51:19,411,999,9999,999,99,47.5,76.4,Quelques nuages,28,44,28,10.7,NW
199,David Gaudu,2022-07-22,Occitanie,Lot,1.75,4:40,15,999,9999,999,99,22.6,37.9,Quelques nuages,34,40,35,16.0,W
200,David Gaudu,2022-07-22,Occitanie,Hautes-Pyrénées,187.88,3:53:28,1279,999,9999,999,99,48.3,83.8,Quelques nuages,27,63,28,17.6,WNW
201,David Gaudu,2022-07-21,Occitanie,Hautes-Pyrénées,142.27,4:02:59,3982,999,9999,999,99,35.1,88.2,Dégagé,27,47,27,9.1,NNE
202,David Gaudu,2022-07-20,Occitanie,Haute-Garonne,128.91,3:29:32,3316,999,9999,999,99,36.9,86.8,Quelques nuages,25,56,25,5.1,N
203,David Gaudu,2022-07-19,Occitanie,Aude,177.87,4:29:49,3120,999,9999,999,99,39.6,88.1,Quelques nuages,30,51,31,25.5,E
204,David Gaudu,2022-07-17,Grand Est,Aube,201.54,4:30:27,1937,999,9999,999,99,44.7,94.6,Dégagé,32,11,32,4.7,NE
205,David Gaudu,2022-07-16,Auvergne-Rhône-Alpes,Loire,191.68,4:43:44,3381,999,9999,999,99,40.5,93.2,Quelques nuages,26,30,26,12.9,N
206,David Gaudu,2022-07-15,Auvergne-Rhône-Alpes,Isère,191.64,4:19:18,1696,999,9999,999,99,44.3,86.5,Dégagé,27,30,27,8.2,NW
207,David Gaudu,2022-07-14,Provence-Alpes-Côte d'Azur,Hautes-Alpes,163.69,4:59:46,4664,999,9999,999,99,32.8,93.6,Quelques nuages,25,31,25,5.9,WNW
208,David Gaudu,2022-07-13,Provence-Alpes-Côte d'Azur,Hautes-Alpes,0.24,25s,0,999,9999,999,99,35.3,40.4,Quelques nuages,24,31,24,6.2,WSW
209,David Gaudu,2022-07-13,Auvergne-Rhône-Alpes,Savoie,150.75,4:19:58,3994,999,9999,999,99,34.8,90.9,Dégagé,28,28,28,5.4,W
210,David Gaudu,2022-07-12,Auvergne-Rhône-Alpes,Ain,146.75,3:34:43,2279,999,9999,999,99,41.0,84.9,Quelques nuages,23,37,23,8.5,NW
211,David Gaudu,2022-07-11,Auvergne-Rhône-Alpes,Savoie,46.26,1:31:50,607,999,9999,999,99,30.2,60.1,Dégagé,17,68,17,4.5,N
212,David Gaudu,2022-07-09,Bourgogne-Franche-Comté,Jura,185.58,4:12:24,2342,999,9999,999,99,44.1,94.9,Quelques nuages,24,43,24,18.3,NNE
213,David Gaudu,2022-07-08,Auvergne-Rhône-Alpes,Ain,175.94,3:58:44,2531,999,9999,999,99,44.2,87.2,Dégagé,23,40,23,13.1,N
214,David Gaudu,2022-07-06,Hauts-de-France,Nord,155.84,3:14:47,768,999,9999,999,99,48.0,72.7,Quelques nuages,22,49,22,11.2,NNW
215,David Gaudu,2022-07-05,Hauts-de-France,Nord,170.95,4:01:32,1815,999,9999,999,99,42.5,87.6,Dégagé,19,60,19,19.2,NNW
216,David Gaudu,2022-07-04,Hauts-de-France,Pas-de-Calais,48.51,1:35:06,692,999,9999,999,99,30.6,64.2,Quelques nuages,18,69,18,9.4,NNW
217,David Gaudu,2022-08-31,Bretagne,Côtes-d'Armor,50.93,1:35:43,627,999,9999,999,99,31.9,61.4,Nuages,23,62,23,17.5,ENE
218,David Gaudu,2022-08-31,Auvergne-Rhône-Alpes,Ain,137.46,4:16:02,1371,999,9999,999,99,32.2,63.7,Nuages,17,88,17,17.4,ENE
219,David Gaudu,2022-08-28,Bretagne,Morbihan,254.1,6:07:13,3038,999,9999,999,99,41.5,84.4,Quelques nuages,20,68,20,18.4,ENE
220,David Gaudu,2022-08-25,Bretagne,Côtes-d'Armor,59.15,2:02:00,944,999,9999,999,99,29.1,52.9,Nuages,18,98,19,15.7,N
221,David Gaudu,2022-08-24,Bretagne,Côtes-d'Armor,176.5,5:45:16,2127,999,9999,999,99,30.7,69.5,Quelques nuages,15,100,15,3.8,WSW
222,David Gaudu,2022-08-22,Bretagne,Côtes-d'Armor,56.11,1:48:40,826,999,9999,999,99,31.0,67.6,Nuages,18,93,18,11.6,WSW
223,David Gaudu,2022-08-21,Bretagne,Côtes-d'Armor,119.0,3:52:00,1461,999,9999,999,99,30.8,64.6,Nuages,13,87,13,5.2,S
224,David Gaudu,2022-08-13,Auvergne-Rhône-Alpes,Ain,128.69,3:54:04,1351,999,9999,999,99,33.0,75.2,Dégagé,25,37,25,8.0,ESE
225,David Gaudu,2022-08-12,Auvergne-Rhône-Alpes,Ain,90.3,3:00:35,1258,999,9999,999,99,30.0,78.3,Dégagé,21,49,21,6.9,ENE
226,David Gaudu,2022-08-10,Bretagne,Côtes-d'Armor,49.08,1:33:57,584,999,9999,999,99,31.3,58.4,Dégagé,23,64,23,17.9,NE
227,David Gaudu,2022-08-10,Auvergne-Rhône-Alpes,Ain,52.68,1:32:38,680,999,9999,999,99,34.1,65.4,Quelques nuages,21,75,21,16.2,NE
228,David Gaudu,2022-09-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,28.95,59:29,285,999,9999,999,99,29.2,56.3,Quelques nuages,21,63,21,8.1,SSE
229,David Gaudu,2022-09-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,29.25,1:03:48,391,999,9999,999,99,27.5,53.7,Quelques nuages,18,63,18,7.2,NNE
230,David Gaudu,2022-09-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,13.38,33:12,315,999,9999,999,99,24.2,59.5,Quelques nuages,19,64,19,14.2,E
231,David Gaudu,2022-09-21,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,138.23,4:48:13,1815,999,9999,999,99,28.8,67.8,Quelques nuages,19,61,19,8.6,NNW
232,David Gaudu,2022-09-19,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,96.89,3:24:14,1637,999,9999,999,99,28.5,68.2,Dégagé,18,56,18,11.2,N
233,David Gaudu,2022-09-18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,81.63,2:47:14,1009,999,9999,999,99,29.3,51.3,Quelques nuages,21,55,21,10.3,E
234,David Gaudu,2022-09-16,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,143.61,5:07:48,3155,999,9999,999,99,28.0,66.6,Dégagé,23,55,23,9.0,N
235,David Gaudu,2022-09-05,Bretagne,Finistère,114.05,3:48:58,1722,999,9999,999,99,29.9,71.1,Quelques nuages,17,93,17,21.5,SSE
236,David Gaudu,2022-09-04,Bretagne,Finistère,89.71,2:56:11,1039,999,9999,999,99,30.6,59.8,Quelques nuages,17,93,18,25.2,SSW
237,David Gaudu,2022-09-02,Bretagne,Côtes-d'Armor,57.47,1:53:55,746,999,9999,999,99,30.3,57.8,Quelques nuages,18,87,18,7.3,WSW
238,David Gaudu,2022-11-30,Bretagne,Côtes-d'Armor,117.65,4:00:14,1489,999,9999,999,99,29.4,54.2,Quelques nuages,4,98,1,9.8,SSE
239,David Gaudu,2022-11-29,Bretagne,Côtes-d'Armor,78.41,2:30:11,997,999,9999,999,99,31.3,54.8,Quelques nuages,7,94,6,7.6,WNW
240,David Gaudu,2022-11-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,85.63,2:59:31,841,999,9999,999,99,28.6,61.4,Nuages,13,69,13,9.1,SSW
241,David Gaudu,2022-11-19,Bretagne,Côtes-d'Armor,89.44,2:56:25,950,999,9999,999,99,30.4,51.9,Quelques nuages,4,93,2,9.2,W
242,David Gaudu,2022-11-17,Auvergne-Rhône-Alpes,Ain,61.54,1:59:01,826,999,9999,999,99,31.0,65.1,Pluie,10,81,10,25.4,WSW
243,David Gaudu,2022-11-16,Bretagne,Côtes-d'Armor,57.77,1:56:53,840,999,9999,999,99,29.7,73.5,Nuages,10,82,7,20.6,SW
244,David Gaudu,2022-11-14,Bretagne,Côtes-d'Armor,44.75,1:31:04,553,999,9999,999,99,29.5,59.6,Pluie,12,94,12,16.5,W
245,David Gaudu,2022-12-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,117.79,3:48:15,1101,999,9999,999,99,31.0,56.4,Quelques nuages,12,70,12,4.2,N
246,David Gaudu,2022-12-27,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,152.25,6:19:29,3917,999,9999,999,99,24.1,61.4,Dégagé,12,67,12,8.2,N
247,David Gaudu,2022-12-26,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,38.26,1:30:19,569,999,9999,999,99,25.4,53.4,Quelques nuages,12,82,12,6.0,NNW
248,David Gaudu,2022-12-25,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,133.56,5:02:52,3156,999,9999,999,99,26.5,67.1,Quelques nuages,12,83,12,6.5,NNE
249,David Gaudu,2022-12-24,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,82.74,3:04:13,1535,999,9999,999,99,26.9,59.4,Nuages,12,79,12,5.5,NE
250,David Gaudu,2022-12-23,Bretagne,Finistère,58.42,1:53:44,831,999,9999,999,99,30.8,59.4,Vent,13,95,13,38.0,WSW
251,David Gaudu,2022-12-22,Auvergne-Rhône-Alpes,Ain,61.31,2:04:11,273,999,9999,999,99,29.6,62.5,Pluie,12,97,12,25.7,SW
252,David Gaudu,2022-12-06,Bretagne,Côtes-d'Armor,114.94,4:00:23,1399,999,9999,999,99,28.7,60.1,Quelques nuages,1,93,3,12.1,E
253,David Gaudu,2022-12-05,Auvergne-Rhône-Alpes,Ain,89.57,3:00:02,1100,999,9999,999,99,29.9,61.6,Quelques nuages,2,83,1,8.3,ESE
254,David Gaudu,2022-12-04,Bretagne,Côtes-d'Armor,24.05,53:20,360,999,9999,999,99,27.1,53.0,Nuages,2,81,1,10.6,ENE
255,David Gaudu,2022-12-01,Auvergne-Rhône-Alpes,Ain,73.2,2:26:05,915,999,9999,999,99,30.1,64.2,Quelques nuages,2,97,1,5.0,NE
256,David Gaudu,2021-01-16,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,151.35,4:45:15,1047,999,9999,999,99,31.8,58.7,Quelques nuages,7,75,5,10.0,NE
257,David Gaudu,2021-01-14,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,151.16,6:07:13,4025,999,9999,999,99,24.7,66.2,Dégagé,7,72,6,7.6,NNW
258,David Gaudu,2021-01-13,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,140.94,4:55:46,1960,999,9999,999,99,28.6,60.8,Dégagé,6,66,4,8.5,NNW
259,David Gaudu,2021-01-11,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,133.17,5:00:27,3039,999,9999,999,99,26.6,71.3,Dégagé,3,56,0,11.6,N
260,David Gaudu,2021-01-10,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,95.22,3:01:04,910,999,9999,999,99,31.6,59.0,Nuages,5,63,2,13.8,NNE
261,David Gaudu,2021-01-09,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,112.56,3:58:34,1936,999,9999,999,99,28.3,65.5,Nuages,5,66,1,16.8,NNE
262,David Gaudu,2021-01-07,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,106.59,3:42:34,1143,999,9999,999,99,28.7,61.9,Nuages,2,75,1,12.5,NNW
263,David Gaudu,2021-01-06,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,129.59,4:56:40,2987,999,9999,999,99,26.2,69.8,Dégagé,3,85,0,9.0,NW
264,David Gaudu,2021-01-03,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,88.19,3:03:32,1106,999,9999,999,99,28.8,59.8,Pluie,8,89,5,14.9,ESE
265,David Gaudu,2021-02-27,Auvergne-Rhône-Alpes,Ain,168.58,4:32:38,3048,999,9999,999,99,37.1,80.6,Quelques nuages,10,72,7,29.1,NNE
266,David Gaudu,2021-02-25,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,71.9,2:14:56,654,999,9999,999,99,32.0,61.9,Dégagé,13,46,13,7.3,NNW
267,David Gaudu,2021-02-24,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,165.57,5:06:10,2083,999,9999,999,99,32.4,73.4,Dégagé,12,58,12,9.0,NNW
268,David Gaudu,2021-02-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,61.31,2:06:20,894,999,9999,999,99,29.1,65.2,Dégagé,12,61,12,8.5,N
269,David Gaudu,2021-02-21,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,99.81,2:53:57,2627,999,9999,999,99,34.4,78.5,Dégagé,13,47,13,10.0,ESE
270,David Gaudu,2021-02-20,Provence-Alpes-Côte d'Azur,Var,165.42,4:15:45,3042,999,9999,999,99,38.8,85.3,Dégagé,13,60,13,7.9,E
271,David Gaudu,2021-02-19,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,187.17,4:53:09,3535,999,9999,999,99,38.3,97.2,Quelques nuages,13,64,13,4.4,NE
272,David Gaudu,2021-02-15,Bretagne,Côtes-d'Armor,91.29,3:00:02,1505,999,9999,999,99,30.4,64.1,Nuages,10,99,10,23.5,SSW
273,David Gaudu,2021-02-14,Auvergne-Rhône-Alpes,Ain,152.37,5:00:08,1971,999,9999,999,99,30.5,84.2,Nuages,0,82,6,26.9,SSE
274,David Gaudu,2021-02-12,Auvergne-Rhône-Alpes,Ain,57.96,1:57:26,544,999,9999,999,99,29.6,51.8,Quelques nuages,0,72,5,19.4,E
275,David Gaudu,2021-02-11,Auvergne-Rhône-Alpes,Ain,78.77,2:37:22,761,999,9999,999,99,30.0,51.1,Nuages,4,77,11,26.3,ESE
276,David Gaudu,2021-03-31,Bretagne,Côtes-d'Armor,28.31,52:05,632,999,9999,999,99,32.6,59.0,Quelques nuages,14,64,14,7.7,S
277,David Gaudu,2021-03-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,141.34,4:59:40,3162,999,9999,999,99,28.3,74.5,Quelques nuages,11,87,11,10.1,NE
278,David Gaudu,2021-03-27,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,119.22,4:06:04,1826,999,9999,999,99,29.1,72.4,Quelques nuages,13,79,13,5.5,SSE
279,David Gaudu,2021-03-25,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,197.27,7:00:08,4444,999,9999,999,99,28.2,72.7,Dégagé,12,72,12,6.7,ENE
280,David Gaudu,2021-03-24,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,155.89,5:00:20,2412,999,9999,999,99,31.1,67.7,Dégagé,12,63,12,4.4,ENE
281,David Gaudu,2021-03-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,121.84,4:01:03,2301,999,9999,999,99,30.3,64.8,Quelques nuages,12,52,12,8.9,ENE
282,David Gaudu,2021-03-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,101.92,3:11:12,695,999,9999,999,99,32.0,72.0,Dégagé,14,44,14,10.3,SSE
283,David Gaudu,2021-03-12,Provence-Alpes-Côte d'Azur,Var,201.29,4:39:55,2957,999,9999,999,99,43.1,92.9,Quelques nuages,14,44,14,21.0,WNW
284,David Gaudu,2021-03-11,Auvergne-Rhône-Alpes,Isère,198.52,5:13:14,950,999,9999,999,99,38.0,72.7,Nuages,12,58,12,22.6,S
285,David Gaudu,2021-03-10,Auvergne-Rhône-Alpes,Ain,186.77,4:48:30,3622,999,9999,999,99,38.8,90.4,Dégagé,8,66,7,5.7,SW
286,David Gaudu,2021-03-09,Auvergne-Rhône-Alpes,Loire,14.17,18:38,136,999,9999,999,99,45.6,67.7,Quelques nuages,11,46,11,10.3,N
287,David Gaudu,2021-03-08,Île-de-France,Yvelines,187.32,4:26:23,1072,999,9999,999,99,42.2,70.6,Dégagé,4,55,1,11.2,NNE
288,David Gaudu,2021-03-07,Île-de-France,Yvelines,165.03,3:52:59,1594,999,9999,999,99,42.5,81.7,Dégagé,7,37,6,9.5,NE
289,David Gaudu,2021-03-05,Bretagne,Côtes-d'Armor,63.45,2:03:14,906,999,9999,999,99,30.9,65.2,Quelques nuages,5,93,1,18.7,ENE
290,David Gaudu,2021-03-04,Auvergne-Rhône-Alpes,Ain,128.45,4:00:17,1791,999,9999,999,99,32.1,65.2,Nuages,7,93,6,9.3,NW
291,David Gaudu,2021-03-03,Bretagne,Côtes-d'Armor,87.19,2:27:33,585,999,9999,999,99,35.5,71.3,Quelques nuages,9,89,7,15.3,S
292,David Gaudu,2021-03-02,Auvergne-Rhône-Alpes,Ain,68.54,2:00:02,903,999,9999,999,99,34.3,77.0,Quelques nuages,6,89,4,8.9,SE
293,David Gaudu,2021-04-23,Occitanie,Lot,81.64,2:29:40,1416,999,9999,999,99,32.7,87.5,Dégagé,6,55,4,9.6,ENE
294,David Gaudu,2021-04-15,Bretagne,Côtes-d'Armor,177.57,4:43:46,1867,999,9999,999,99,37.5,67.3,Quelques nuages,4,75,0,17.3,NE
295,David Gaudu,2021-04-02,Bretagne,Côtes-d'Armor,69.74,1:49:14,701,999,9999,999,99,38.3,77.8,Quelques nuages,9,77,6,28.8,NE
296,David Gaudu,2021-04-01,Bretagne,Côtes-d'Armor,184.07,4:56:55,1856,999,9999,999,99,37.2,66.6,Quelques nuages,11,82,11,11.4,ESE
297,David Gaudu,2021-05-26,Bretagne,Côtes-d'Armor,116.47,3:32:08,1166,999,9999,999,99,32.9,73.1,Pluie,10,91,9,6.4,NW
298,David Gaudu,2021-05-25,Auvergne-Rhône-Alpes,Ain,221.01,7:00:24,2622,999,9999,999,99,31.5,69.1,Quelques nuages,8,83,5,17.8,NNW
299,David Gaudu,2021-05-23,Auvergne-Rhône-Alpes,Ain,121.35,3:57:27,1739,999,9999,999,99,30.7,64.8,Quelques nuages,9,91,6,18.7,SW
300,David Gaudu,2021-05-22,Bretagne,Côtes-d'Armor,84.49,2:29:14,883,999,9999,999,99,34.0,65.9,Quelques nuages,11,77,11,26.9,WSW
301,David Gaudu,2021-06-30,Pays de la Loire,Mayenne,26.95,34:21,385,999,9999,999,99,47.1,72.7,Nuages,20,86,20,16.1,NW
302,David Gaudu,2021-06-27,Bretagne,Côtes-d'Armor,182.42,4:18:02,2211,999,9999,999,99,42.4,93.6,Quelques nuages,17,86,17,11.7,E
303,David Gaudu,2021-06-13,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,158.81,5:45:56,4467,999,9999,999,99,27.5,83.5,Dégagé,15,87,15,2.2,WSW
304,David Gaudu,2021-06-12,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,128.47,4:36:48,3818,999,9999,999,99,27.8,83.5,Quelques nuages,12,93,12,2.6,NNW
305,David Gaudu,2021-06-02,Auvergne-Rhône-Alpes,Loire,16.19,22:41,374,999,9999,999,99,42.8,81.4,Nuages,20,63,20,11.9,SSW
306,David Gaudu,2021-07-18,Île-de-France,Yvelines,113.16,3:00:04,749,999,9999,999,99,37.7,70.6,Dégagé,28,50,29,19.4,NE
307,David Gaudu,2021-07-15,Nouvelle-Aquitaine,Pyrénées-Atlantiques,128.63,3:36:36,3530,999,9999,999,99,35.6,85.7,Quelques nuages,20,68,20,6.2,NNE
308,David Gaudu,2021-08-30,Bretagne,Côtes-d'Armor,41.39,1:30:47,598,999,9999,999,99,27.4,59.0,Quelques nuages,19,75,19,26.1,NE
309,David Gaudu,2021-08-27,Auvergne-Rhône-Alpes,Ain,64.5,2:05:25,817,999,9999,999,99,30.9,63.7,Quelques nuages,16,69,16,20.5,NE
310,David Gaudu,2021-08-26,Auvergne-Rhône-Alpes,Ain,141.72,4:32:09,1614,999,9999,999,99,31.2,64.4,Quelques nuages,16,83,16,17.5,NE
311,David Gaudu,2021-08-25,Bretagne,Côtes-d'Armor,73.63,2:01:23,633,999,9999,999,99,36.4,69.1,Quelques nuages,16,80,16,22.1,NE
312,David Gaudu,2021-08-24,Bretagne,Côtes-d'Armor,56.43,2:00:11,724,999,9999,999,99,28.2,62.6,Quelques nuages,16,86,16,21.9,NE
313,David Gaudu,2021-08-22,Bretagne,Côtes-d'Armor,190.08,5:51:44,1982,999,9999,999,99,32.4,74.9,Quelques nuages,14,85,14,11.5,W
314,David Gaudu,2021-08-20,Bretagne,Côtes-d'Armor,89.15,2:54:49,1448,999,9999,999,99,30.6,81.4,Nuages,17,89,17,8.6,SSW
315,David Gaudu,2021-08-19,Bretagne,Côtes-d'Armor,103.02,3:31:52,1805,999,9999,999,99,29.2,77.8,Nuages,16,83,16,11.3,SW
