,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
156,Quentin Pacher,2023-12-06,Occitanie,Haute-Garonne,65.12,2:09:31,663,999,9999,999,99,30.2,57.2,Nuages,6,93,5,3.2,NNE
157,Quentin Pacher,2023-12-05,Occitanie,Haute-Garonne,167.38,5:30:01,1758,999,9999,999,99,30.4,63.4,Quelques nuages,6,87,3,18.6,WSW
158,Quentin Pacher,2023-12-04,Occitanie,Haute-Garonne,93.49,3:02:32,1134,999,9999,999,99,30.7,60.8,Dégagé,8,85,6,11.8,SE
159,Quentin Pacher,2023-12-02,Occitanie,Haute-Garonne,153.56,5:04:10,2019,999,9999,999,99,30.3,59.3,Nuages,4,86,1,19.5,NW
160,Quentin Pacher,2021-01-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,41.83,1:28:14,679,206,979,43,54,28.4,69.5,Dégagé,10,57,8,11.6,NW
161,Quentin Pacher,2021-01-29,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,60.85,2:16:41,1337,255,1659,111,67,26.7,64.4,Quelques nuages,17,50,17,23.1,W
162,Quentin Pacher,2021-01-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,130.51,5:03:49,2943,227,3581,191,60,25.8,73.8,Nuages,5,82,3,8.9,N
163,Quentin Pacher,2021-01-27,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,61.56,2:16:59,916,202,1486,69,53,27.0,55.4,Quelques nuages,11,51,11,5.7,SE
164,Quentin Pacher,2021-01-26,Occitanie,Haute-Garonne,122.48,3:54:00,1154,218,2821,129,57,31.4,60.5,Dégagé,0,83,0,4.3,SE
165,Quentin Pacher,2021-01-24,Occitanie,Haute-Garonne,67.23,2:05:17,597,211,1448,66,56,32.2,57.6,Pluie,4,89,0,15.6,WSW
166,Quentin Pacher,2021-02-26,Auvergne-Rhône-Alpes,Drôme,55.24,2:00:21,766,213,1322,64,56,27.5,64.8,Quelques nuages,18,46,18,11.5,NNE
167,Quentin Pacher,2021-02-25,Occitanie,Haute-Garonne,80.98,2:31:04,916,252,1934,111,66,32.2,66.6,Quelques nuages,12,73,12,20.7,SE
168,Quentin Pacher,2021-02-24,Occitanie,Ariège,131.27,4:52:54,2666,216,3325,161,57,26.9,75.6,Dégagé,10,69,8,10.1,S
169,Quentin Pacher,2021-02-23,Occitanie,Haute-Garonne,57.45,1:58:55,662,200,1291,55,53,29.0,84.6,Quelques nuages,14,81,14,22.9,SE
170,Quentin Pacher,2021-02-18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,47.9,1:33:11,503,210,1072,47,55,30.8,52.6,Quelques nuages,14,69,14,6.8,SSE
171,Quentin Pacher,2021-02-17,Occitanie,Haute-Garonne,85.2,2:35:46,854,249,1987,112,66,32.8,64.4,Quelques nuages,13,66,13,10.0,E
172,Quentin Pacher,2021-02-16,Occitanie,Haute-Garonne,59.46,1:59:22,739,202,1326,56,53,29.9,69.1,Quelques nuages,14,68,14,23.2,SE
173,Quentin Pacher,2021-02-15,Auvergne-Rhône-Alpes,Ain,160.67,5:52:21,3358,235,4382,233,62,27.4,67.0,Quelques nuages,7,75,6,8.7,ESE
174,Quentin Pacher,2021-02-14,Occitanie,Haute-Garonne,62.84,2:05:10,936,250,1635,90,66,30.1,67.7,Vent,5,89,0,33.7,ESE
175,Quentin Pacher,2021-02-13,Occitanie,Haute-Garonne,128.72,4:19:07,1520,212,2999,138,56,29.8,72.0,Nuages,6,92,4,8.2,NNW
176,Quentin Pacher,2021-02-11,Occitanie,Haute-Garonne,92.0,2:56:54,465,190,1930,74,50,31.2,60.1,Dégagé,4,85,2,5.8,SSW
177,Quentin Pacher,2021-02-09,Occitanie,Haute-Garonne,67.98,2:12:41,645,214,1575,72,56,30.7,55.4,Quelques nuages,8,82,6,9.9,SE
178,Quentin Pacher,2021-02-07,Occitanie,Gard,4.55,11:44,14,75,35,0,20,23.3,42.1,Dégagé,11,54,11,11.4,NW
179,Quentin Pacher,2021-02-07,Occitanie,Gard,10.44,16:31,203,384,385,28,101,37.9,60.5,Dégagé,11,54,11,11.4,NW
180,Quentin Pacher,2021-02-02,Occitanie,Gard,49.29,1:32:24,330,205,1047,47,54,32.0,54.4,Nuages,10,93,10,3.8,W
181,Quentin Pacher,2021-02-01,Occitanie,Gard,45.19,1:22:34,503,179,796,31,47,32.8,70.9,Nuages,11,87,11,7.5,W
182,Quentin Pacher,2021-03-30,Occitanie,Haute-Garonne,73.39,2:22:18,572,197,1556,64,52,30.9,65.9,Dégagé,14,68,14,26.2,SE
183,Quentin Pacher,2021-03-29,Occitanie,Haute-Garonne,106.39,3:31:09,1165,202,2366,100,53,30.2,71.3,Dégagé,19,44,19,26.5,ESE
184,Quentin Pacher,2021-03-28,Occitanie,Haute-Garonne,159.73,5:00:35,1894,221,3679,174,58,31.9,65.9,Dégagé,8,76,6,8.7,ESE
185,Quentin Pacher,2021-03-27,Occitanie,Haute-Garonne,68.16,2:03:16,601,235,1613,78,62,33.2,60.5,Quelques nuages,15,52,15,10.0,NNW
186,Quentin Pacher,2021-03-26,Occitanie,Haute-Garonne,62.85,2:09:32,516,191,1317,54,50,29.1,70.2,Quelques nuages,18,40,18,12.3,ESE
187,Quentin Pacher,2021-03-25,Occitanie,Haute-Garonne,159.23,5:09:18,1828,220,3782,177,58,30.9,63.0,Nuages,9,92,7,7.9,NW
188,Quentin Pacher,2021-03-23,Occitanie,Haute-Garonne,66.96,2:05:30,441,209,1505,63,55,32.0,58.3,Dégagé,7,62,6,6.3,W
189,Quentin Pacher,2021-03-20,Occitanie,Haute-Garonne,27.65,1:51:23,630,140,937,999,99,14.9,44.3,Quelques nuages,7,57,4,18.0,NW
190,Quentin Pacher,2021-03-18,Occitanie,Haute-Garonne,91.35,3:02:34,728,203,2081,87,53,30.0,65.2,Quelques nuages,6,74,3,15.8,NW
191,Quentin Pacher,2021-03-16,Occitanie,Haute-Garonne,55.89,1:54:52,432,174,1087,42,46,29.2,63.4,Quelques nuages,9,80,7,17.6,WNW
192,Quentin Pacher,2021-03-10,Auvergne-Rhône-Alpes,Loire,4.76,9:12,28,92,41,0,24,31.1,42.8,Dégagé,8,66,7,5.9,SW
193,Quentin Pacher,2021-03-09,Auvergne-Rhône-Alpes,Loire,14.01,19:03,145,375,431,31,99,44.1,67.3,Quelques nuages,10,46,9,9.9,N
194,Quentin Pacher,2021-03-04,Occitanie,Haute-Garonne,87.21,2:51:12,893,238,2008,113,63,30.6,62.6,Quelques nuages,11,75,11,10.8,ESE
195,Quentin Pacher,2021-03-03,Auvergne-Rhône-Alpes,Ain,161.08,5:42:15,3095,234,4183,228,62,28.2,70.2,Dégagé,11,68,11,3.0,S
196,Quentin Pacher,2021-03-02,Occitanie,Haute-Garonne,74.35,2:15:45,616,240,1850,91,63,32.9,66.6,Quelques nuages,15,50,15,34.7,ESE
197,Quentin Pacher,2021-03-01,Occitanie,Haute-Garonne,74.46,2:26:47,648,202,1676,70,53,30.4,72.0,Dégagé,15,56,15,31.4,ESE
198,Quentin Pacher,2021-04-26,Occitanie,Haute-Garonne,79.5,2:29:25,689,205,1750,73,54,31.9,63.0,Nuages,15,58,15,14.7,SE
199,Quentin Pacher,2021-04-25,Occitanie,Ariège,122.52,4:33:54,2340,241,3174,188,63,26.8,68.8,Quelques nuages,12,62,12,13.4,ESE
200,Quentin Pacher,2021-04-24,Occitanie,Haute-Garonne,138.94,4:31:20,972,193,2917,119,51,30.7,70.6,Quelques nuages,16,44,16,26.1,SE
201,Quentin Pacher,2021-04-23,Occitanie,Ariège,131.97,4:40:48,2798,238,3311,192,63,28.2,65.2,Dégagé,15,38,15,5.1,E
202,Quentin Pacher,2021-04-22,Occitanie,Haute-Garonne,117.41,3:58:19,1243,202,2581,114,53,29.6,60.8,Quelques nuages,16,56,16,29.3,ESE
203,Quentin Pacher,2021-04-21,Occitanie,Haute-Garonne,85.53,2:46:59,652,196,1767,76,52,30.7,60.5,Nuages,10,93,10,10.5,SSE
204,Quentin Pacher,2021-04-20,Occitanie,Haute-Garonne,70.59,2:16:04,578,203,1524,65,53,31.1,64.8,Nuages,16,37,16,3.9,E
205,Quentin Pacher,2021-04-08,Occitanie,Haute-Garonne,80.09,2:27:29,835,244,1994,101,64,32.6,72.7,Quelques nuages,11,46,11,20.9,ESE
206,Quentin Pacher,2021-04-07,Nouvelle-Aquitaine,Pyrénées-Atlantiques,61.79,2:15:29,1069,192,1462,65,51,27.4,66.2,Dégagé,8,44,6,12.4,E
207,Quentin Pacher,2021-04-06,Auvergne-Rhône-Alpes,Ain,142.66,4:53:04,2525,259,3838,244,68,29.2,67.0,Nuages,10,76,8,11.2,NE
208,Quentin Pacher,2021-04-03,Auvergne-Rhône-Alpes,Ain,152.52,5:14:37,2521,237,3691,213,62,29.1,65.5,Quelques nuages,13,93,13,8.8,W
209,Quentin Pacher,2021-04-02,Auvergne-Rhône-Alpes,Ain,119.76,4:16:15,2185,225,3081,156,59,28.0,71.6,Quelques nuages,15,77,15,10.4,W
210,Quentin Pacher,2021-04-01,Auvergne-Rhône-Alpes,Ain,96.41,3:32:14,1861,214,2375,117,56,27.3,63.7,Nuages,22,36,22,6.9,SSE
211,Quentin Pacher,2021-05-28,Occitanie,Haute-Garonne,45.2,1:27:16,205,167,832,28,44,31.1,50.4,Nuages,18,56,18,9.8,SE
212,Quentin Pacher,2021-05-27,Occitanie,Haute-Garonne,89.21,2:54:41,1167,205,1915,87,54,30.6,69.1,Dégagé,18,56,18,4.7,NNE
213,Quentin Pacher,2021-05-26,Auvergne-Rhône-Alpes,Ain,144.49,5:00:57,3006,248,3579,216,65,28.8,77.4,Quelques nuages,13,61,13,5.9,NNE
214,Quentin Pacher,2021-05-25,Occitanie,Haute-Garonne,128.12,3:59:56,1224,207,2824,122,54,32.0,66.6,Quelques nuages,9,81,7,12.4,W
215,Quentin Pacher,2021-05-24,Occitanie,Haute-Garonne,86.75,2:38:20,810,215,1893,85,57,32.9,69.8,Quelques nuages,12,75,12,11.0,E
216,Quentin Pacher,2021-05-23,Occitanie,Haute-Garonne,73.31,2:12:28,561,212,1587,69,56,33.2,61.6,Quelques nuages,14,63,14,6.8,N
217,Quentin Pacher,2021-05-17,Occitanie,Pyrénées-Orientales,191.13,6:34:25,4340,248,4897,288,65,29.1,82.1,Nuages,13,68,13,3.8,NNW
218,Quentin Pacher,2021-05-16,Occitanie,Aude,129.16,4:07:52,1753,232,2944,160,61,31.3,69.5,Quelques nuages,16,81,16,3.5,NNE
219,Quentin Pacher,2021-05-15,Occitanie,Haute-Garonne,46.67,1:30:12,245,178,912,33,47,31.0,55.4,Nuages,15,81,15,3.5,SSE
220,Quentin Pacher,2021-05-14,Occitanie,Haute-Garonne,66.3,2:06:21,624,201,1420,59,53,31.5,60.1,Quelques nuages,14,77,14,23.1,W
221,Quentin Pacher,2021-05-13,Occitanie,Haute-Garonne,123.55,3:57:47,1178,200,2663,110,53,31.2,60.1,Dégagé,9,86,7,10.0,WSW
222,Quentin Pacher,2021-06-30,Pays de la Loire,Mayenne,26.68,35:48,347,356,761,52,94,44.7,76.0,Quelques nuages,19,88,19,15.8,WNW
223,Quentin Pacher,2021-06-29,Auvergne-Rhône-Alpes,Ain,157.82,3:38:32,1536,225,2350,128,59,43.3,78.1,Quelques nuages,19,79,19,12.6,NW
224,Quentin Pacher,2021-06-28,Bretagne,Morbihan,186.97,4:13:13,1664,256,3213,190,67,44.3,78.5,Quelques nuages,18,72,18,7.1,E
225,Quentin Pacher,2021-06-27,Bretagne,Côtes-d'Armor,187.22,4:30:29,2369,254,3179,202,67,41.5,90.4,Nuages,16,93,16,12.4,ENE
226,Quentin Pacher,2021-06-26,Bretagne,Finistère,207.51,5:01:32,3024,255,3648,227,67,41.3,82.1,Pluie,15,69,15,6.3,N
227,Quentin Pacher,2021-06-24,Bretagne,Finistère,94.16,3:01:26,1359,224,1879,108,59,31.1,70.9,Quelques nuages,13,85,13,5.5,NW
228,Quentin Pacher,2021-06-22,Occitanie,Haute-Garonne,76.74,2:35:23,575,178,1503,57,47,29.6,59.0,Quelques nuages,17,80,17,10.9,NNW
229,Quentin Pacher,2021-06-21,Occitanie,Haute-Garonne,42.43,1:26:30,298,165,795,27,43,29.4,51.8,Quelques nuages,22,74,22,10.7,N
230,Quentin Pacher,2021-06-20,Grand Est,Vosges,242.95,6:20:30,3688,264,4964,304,69,38.3,79.2,Nuages,21,81,21,9.6,SSW
231,Quentin Pacher,2021-06-19,Grand Est,Vosges,65.47,1:48:01,552,216,1147,58,57,36.4,68.0,Quelques nuages,23,73,24,7.4,ESE
232,Quentin Pacher,2021-06-18,Grand Est,Vosges,77.37,2:20:36,842,231,1949,999,99,33.0,69.5,Quelques nuages,28,51,29,11.2,WSW
233,Quentin Pacher,2021-06-18,Grand Est,Vosges,14.06,31:03,188,189,287,12,50,27.2,59.4,Quelques nuages,28,51,29,11.2,WSW
234,Quentin Pacher,2021-06-17,Auvergne-Rhône-Alpes,Loire,95.79,3:05:42,782,211,2098,96,56,31.0,52.2,Nuages,21,87,21,9.0,W
235,Quentin Pacher,2021-06-16,Auvergne-Rhône-Alpes,Loire,166.82,4:52:25,1349,197,2941,135,52,34.2,62.3,Quelques nuages,22,82,22,10.8,SE
236,Quentin Pacher,2021-06-14,Occitanie,Haute-Garonne,83.5,2:33:11,910,246,1855,108,65,32.7,63.0,Dégagé,33,27,33,17.4,NNW
237,Quentin Pacher,2021-06-13,Occitanie,Ariège,133.19,5:00:31,2997,220,3586,171,58,26.6,68.4,Dégagé,23,56,23,3.9,SSE
238,Quentin Pacher,2021-06-12,Occitanie,Haute-Garonne,99.02,3:02:27,1287,229,2281,111,60,32.6,60.1,Dégagé,24,66,25,8.6,NW
239,Quentin Pacher,2021-06-11,Occitanie,Haute-Garonne,73.03,2:27:01,844,190,1535,62,50,29.8,55.1,Nuages,25,52,25,11.5,WNW
240,Quentin Pacher,2021-06-10,Occitanie,Haute-Garonne,71.14,2:15:02,615,192,1429,58,51,31.6,61.2,Dégagé,24,50,24,10.7,WNW
241,Quentin Pacher,2021-06-08,Auvergne-Rhône-Alpes,Ain,153.4,4:44:09,4391,298,4616,289,78,32.4,92.2,Dégagé,22,63,22,18.0,N
242,Quentin Pacher,2021-06-07,Provence-Alpes-Côte d'Azur,Vaucluse,43.79,1:26:26,127,134,629,18,35,30.4,49.7,Quelques nuages,22,67,22,25.9,N
243,Quentin Pacher,2021-06-06,Auvergne-Rhône-Alpes,Savoie,155.09,4:41:32,3946,290,4213,272,76,33.1,82.8,Quelques nuages,14,89,14,3.7,NNW
244,Quentin Pacher,2021-06-05,Auvergne-Rhône-Alpes,Ain,178.87,5:04:14,4123,280,4452,276,74,35.3,97.2,Quelques nuages,17,100,17,3.0,WNW
245,Quentin Pacher,2021-06-04,Auvergne-Rhône-Alpes,Drôme,165.6,3:54:43,2569,199,1512,106,52,42.3,91.4,Dégagé,24,60,24,9.0,SSW
246,Quentin Pacher,2021-06-03,Auvergne-Rhône-Alpes,Ain,168.78,4:02:12,2147,275,3311,210,72,41.8,78.1,Quelques nuages,22,68,22,6.5,ESE
247,Quentin Pacher,2021-06-02,Auvergne-Rhône-Alpes,Loire,4.62,12:01,59,111,57,1,29,23.1,49.7,Nuages,20,63,20,11.9,SSW
248,Quentin Pacher,2021-06-02,Auvergne-Rhône-Alpes,Loire,16.03,23:14,383,360,498,34,95,41.4,80.3,Nuages,20,63,20,11.9,SSW
249,Quentin Pacher,2021-06-02,Auvergne-Rhône-Alpes,Loire,23.95,49:30,477,194,501,21,51,29.0,76.7,Quelques nuages,19,68,19,10.9,S
250,Quentin Pacher,2021-06-01,Auvergne-Rhône-Alpes,Loire,175.82,4:09:42,2161,220,2570,140,58,42.2,88.2,Quelques nuages,22,54,22,8.6,SSE
251,Quentin Pacher,2021-07-31,Auvergne-Rhône-Alpes,Ain,118.27,3:12:10,2690,300,2943,199,79,36.9,84.6,Quelques nuages,20,68,20,7.2,NW
252,Quentin Pacher,2021-07-30,Auvergne-Rhône-Alpes,Ain,131.48,3:13:21,1989,297,2764,196,78,40.8,85.7,Quelques nuages,25,72,25,11.2,SW
253,Quentin Pacher,2021-07-29,Auvergne-Rhône-Alpes,Ain,140.31,3:13:20,964,238,2315,127,63,43.5,78.1,Dégagé,22,68,23,6.8,NNW
254,Quentin Pacher,2021-07-28,Auvergne-Rhône-Alpes,Ain,49.02,1:28:45,346,236,1258,999,99,33.1,57.6,Quelques nuages,25,61,25,5.5,SSW
255,Quentin Pacher,2021-07-27,Auvergne-Rhône-Alpes,Ain,98.2,3:06:15,1234,197,1409,85,52,31.6,67.3,Nuages,21,82,21,4.3,NNW
256,Quentin Pacher,2021-07-26,Auvergne-Rhône-Alpes,Ain,65.19,2:05:39,896,220,1466,72,58,31.1,61.9,Pluie,22,81,23,5.4,W
257,Quentin Pacher,2021-07-24,Bourgogne-Franche-Comté,Jura,63.59,1:48:13,572,274,1472,95,72,35.3,57.6,Pluie,21,93,22,16.9,WSW
258,Quentin Pacher,2021-07-22,Bourgogne-Franche-Comté,Côte-d'Or,93.05,2:19:52,326,231,1720,94,61,39.9,63.7,Dégagé,29,44,29,9.7,ENE
259,Quentin Pacher,2021-07-21,Occitanie,Haute-Garonne,46.23,1:26:33,305,192,933,37,51,32.1,64.4,Dégagé,28,69,30,5.6,NNW
260,Quentin Pacher,2021-07-18,Île-de-France,Yvelines,113.72,3:03:46,796,240,1931,122,63,37.1,67.7,Dégagé,29,47,29,18.9,NE
261,Quentin Pacher,2021-07-17,Nouvelle-Aquitaine,Gironde,30.48,40:20,283,351,846,57,92,45.4,70.2,Dégagé,29,41,29,13.9,NNE
262,Quentin Pacher,2021-07-16,Nouvelle-Aquitaine,Pyrénées-Atlantiques,210.56,4:49:32,1358,209,2513,145,55,43.6,99.0,Quelques nuages,22,62,22,5.4,NNE
263,Quentin Pacher,2021-07-15,Occitanie,Hautes-Pyrénées,14.41,24:00,11,145,208,999,99,36.0,58.7,Nuages,15,64,15,8.2,N
264,Quentin Pacher,2021-07-15,Nouvelle-Aquitaine,Pyrénées-Atlantiques,134.29,3:53:47,3550,173,367,81,46,34.5,86.4,Quelques nuages,20,68,20,6.2,NNE
265,Quentin Pacher,2021-07-14,Auvergne-Rhône-Alpes,Ain,7.31,13:06,19,58,23,0,15,33.5,52.2,Quelques nuages,10,77,8,9.6,N
266,Quentin Pacher,2021-07-14,Occitanie,Haute-Garonne,186.27,5:33:21,4205,286,4817,313,75,33.5,92.5,Nuages,17,81,17,23.3,W
267,Quentin Pacher,2021-07-11,Occitanie,Pyrénées-Orientales,191.55,5:41:24,4200,258,4423,262,68,33.7,90.0,Dégagé,29,51,29,8.1,E
268,Quentin Pacher,2021-07-10,Occitanie,Aude,188.49,4:32:45,2805,192,679,117,51,41.5,85.0,Quelques nuages,29,37,29,9.9,ENE
269,Quentin Pacher,2021-07-09,Occitanie,Gard,224.5,5:22:24,2016,254,4037,240,67,41.8,78.8,Nuages,24,49,24,21.2,N
270,Quentin Pacher,2021-07-08,Auvergne-Rhône-Alpes,Ain,161.99,3:46:37,1797,244,2705,156,64,42.9,88.9,Quelques nuages,24,60,24,28.9,N
271,Quentin Pacher,2021-07-07,Provence-Alpes-Côte d'Azur,Vaucluse,204.14,5:55:56,4626,283,5197,326,74,34.4,90.0,Quelques nuages,25,66,25,17.3,NNW
272,Quentin Pacher,2021-07-06,Auvergne-Rhône-Alpes,Savoie,196.84,4:31:45,1381,232,2898,168,61,43.5,90.4,Quelques nuages,26,79,28,7.1,NNW
273,Quentin Pacher,2021-07-04,Auvergne-Rhône-Alpes,Savoie,146.89,5:08:23,4449,281,4521,281,74,28.6,78.5,Pluie,18,100,19,5.4,WSW
274,Quentin Pacher,2021-07-03,Auvergne-Rhône-Alpes,Ain,151.48,4:24:47,3495,304,4138,282,80,34.3,80.6,Nuages,21,74,21,4.9,WNW
275,Quentin Pacher,2021-07-02,Centre-Val de Loire,Cher,253.61,5:49:45,3226,263,4478,278,69,43.5,86.8,Quelques nuages,20,67,20,8.5,SE
276,Quentin Pacher,2021-07-01,Centre-Val de Loire,Indre,164.17,3:27:16,902,241,2407,138,63,47.5,76.3,Quelques nuages,22,62,22,5.4,SW
277,Quentin Pacher,2021-08-30,Occitanie,Haute-Garonne,49.93,1:45:20,440,999,9999,999,99,28.4,55.8,Quelques nuages,24,37,24,10.8,NNW
278,Quentin Pacher,2021-08-27,Occitanie,Haute-Garonne,64.85,2:00:46,800,999,9999,999,99,32.2,63.7,Quelques nuages,25,49,25,20.3,WNW
279,Quentin Pacher,2021-08-26,Occitanie,Haute-Garonne,179.37,5:36:33,1717,999,9999,999,99,32.0,67.0,Dégagé,23,60,23,4.8,WNW
280,Quentin Pacher,2021-08-25,Occitanie,Haute-Garonne,48.13,1:32:58,506,999,9999,999,99,31.1,66.2,Quelques nuages,30,31,30,10.4,N
281,Quentin Pacher,2021-08-24,Occitanie,Haute-Garonne,86.26,2:30:46,907,999,9999,999,99,34.3,65.5,Dégagé,28,36,28,13.6,NNW
282,Quentin Pacher,2021-08-23,Occitanie,Haute-Garonne,98.31,2:55:24,995,999,9999,999,99,33.6,64.8,Quelques nuages,27,41,27,18.5,NNW
283,Quentin Pacher,2021-08-22,Auvergne-Rhône-Alpes,Ain,65.01,2:02:45,290,999,9999,999,99,31.8,55.4,Nuages,17,92,17,2.2,W
284,Quentin Pacher,2021-08-15,Occitanie,Haute-Garonne,68.81,1:59:35,738,258,1703,92,68,34.5,72.7,Quelques nuages,28,63,30,18.1,WNW
285,Quentin Pacher,2021-08-14,Occitanie,Haute-Garonne,159.24,5:09:20,1347,999,9999,999,99,30.9,55.1,Dégagé,20,93,20,3.1,S
286,Quentin Pacher,2021-08-13,Occitanie,Haute-Garonne,67.84,1:54:11,628,999,9999,999,99,35.7,60.1,Dégagé,30,60,34,11.4,N
287,Quentin Pacher,2021-08-12,Occitanie,Ariège,74.86,2:41:47,1064,999,9999,999,99,27.8,63.4,Dégagé,31,38,31,5.7,NNW
288,Quentin Pacher,2021-08-11,Occitanie,Haute-Garonne,122.3,3:49:52,861,999,9999,999,99,31.9,65.2,Dégagé,23,75,23,4.0,NE
289,Quentin Pacher,2021-08-10,Occitanie,Haute-Garonne,68.44,2:10:08,449,999,9999,999,99,31.6,67.0,Quelques nuages,32,34,32,8.9,ESE
290,Quentin Pacher,2021-08-09,Auvergne-Rhône-Alpes,Ain,93.9,2:54:50,569,999,9999,999,99,32.2,57.6,Quelques nuages,12,88,12,5.9,NE
291,Quentin Pacher,2021-08-08,Auvergne-Rhône-Alpes,Ain,67.89,1:29:50,268,999,9999,999,99,45.3,59.4,Quelques nuages,24,44,24,12.4,WNW
292,Quentin Pacher,2021-08-06,Occitanie,Haute-Garonne,73.07,2:04:09,549,254,1745,92,67,35.3,69.8,Nuages,23,62,23,5.5,N
293,Quentin Pacher,2021-08-05,Occitanie,Haute-Garonne,59.17,1:50:33,323,210,1313,56,55,32.1,55.1,Nuages,27,46,27,12.9,WNW
294,Quentin Pacher,2021-09-29,Occitanie,Haute-Garonne,98.49,3:17:23,1020,999,9999,999,99,29.9,67.0,Nuages,15,91,15,9.8,W
295,Quentin Pacher,2021-09-28,Occitanie,Haute-Garonne,69.28,2:21:47,436,999,9999,999,99,29.3,55.8,Nuages,16,79,16,3.3,E
296,Quentin Pacher,2021-09-27,Occitanie,Haute-Garonne,69.54,2:07:55,466,999,9999,999,99,32.6,60.5,Nuages,23,58,23,15.6,N
297,Quentin Pacher,2021-09-24,Occitanie,Haute-Garonne,26.06,1:26:40,473,101,524,999,99,18.0,40.0,Dégagé,16,86,16,4.5,E
298,Quentin Pacher,2021-09-21,Occitanie,Haute-Garonne,59.05,2:02:29,355,176,1174,44,46,28.9,53.3,Pluie,13,83,13,15.2,W
299,Quentin Pacher,2021-09-17,Occitanie,Haute-Garonne,84.64,2:51:17,608,999,9999,999,99,29.6,58.3,Quelques nuages,17,87,17,6.1,NNW
300,Quentin Pacher,2021-09-12,Auvergne-Rhône-Alpes,Ain,62.82,3:59:21,2224,127,1825,999,99,15.7,73.4,Quelques nuages,15,91,15,4.3,S
301,Quentin Pacher,2021-09-11,Occitanie,Hautes-Pyrénées,97.38,4:41:54,2074,131,2223,999,99,20.7,76.3,Quelques nuages,15,89,15,7.2,S
302,Quentin Pacher,2021-09-10,Occitanie,Haute-Garonne,125.94,4:03:00,982,999,9999,999,99,31.1,60.5,Quelques nuages,20,93,20,5.3,WNW
303,Quentin Pacher,2021-09-09,Occitanie,Haute-Garonne,106.24,3:24:09,978,999,9999,999,99,31.2,59.4,Nuages,24,70,25,6.1,SE
304,Quentin Pacher,2021-09-04,Bourgogne-Franche-Comté,Jura,5.98,19:03,183,191,175,8,50,18.8,60.5,Quelques nuages,21,83,21,4.0,WNW
305,Quentin Pacher,2021-09-03,Bourgogne-Franche-Comté,Doubs,74.75,2:24:03,635,999,9999,999,99,31.1,62.6,Quelques nuages,19,80,20,5.0,WSW
306,Quentin Pacher,2021-09-01,Occitanie,Haute-Garonne,67.38,2:04:50,480,207,1447,61,54,32.4,63.7,Quelques nuages,30,33,30,18.0,ESE
307,Quentin Pacher,2021-10-17,Occitanie,Haute-Garonne,73.19,2:47:00,577,151,1059,45,40,26.3,67.7,Nuages,8,94,7,10.0,SE
308,Quentin Pacher,2021-10-10,Occitanie,Haute-Garonne,66.46,2:10:26,622,999,9999,999,99,30.6,56.9,Quelques nuages,12,81,12,7.4,NNW
309,Quentin Pacher,2021-10-08,Occitanie,Haute-Garonne,64.39,2:08:57,710,999,9999,999,99,30.0,57.6,Dégagé,14,61,14,7.2,WSW
310,Quentin Pacher,2021-10-06,Occitanie,Haute-Garonne,67.72,2:13:00,568,999,9999,999,99,30.6,66.6,Nuages,13,85,13,11.5,WNW
311,Quentin Pacher,2021-11-30,Occitanie,Haute-Garonne,129.79,4:36:19,1243,999,9999,999,99,28.2,58.2,Quelques nuages,1,95,1,5.9,WSW
312,Quentin Pacher,2021-11-28,Auvergne-Rhône-Alpes,Ain,86.64,3:00:09,728,999,9999,999,99,28.9,54.0,Quelques nuages,2,86,1,14.2,NW
313,Quentin Pacher,2021-11-26,Occitanie,Haute-Garonne,124.8,4:17:23,1111,999,9999,999,99,29.1,53.5,Pluie,5,92,0,23.4,W
314,Quentin Pacher,2021-11-25,Occitanie,Haute-Garonne,93.43,3:03:09,908,999,9999,999,99,30.6,69.1,Pluie,8,93,8,5.8,SSE
315,Quentin Pacher,2021-11-23,Occitanie,Haute-Garonne,124.83,4:18:22,1101,999,9999,999,99,29.0,59.7,Quelques nuages,5,92,3,13.6,ENE
316,Quentin Pacher,2021-11-21,Occitanie,Haute-Garonne,123.5,4:02:34,1061,999,9999,999,99,30.5,65.4,Quelques nuages,7,85,7,3.8,SW
317,Quentin Pacher,2021-11-18,Occitanie,Haute-Garonne,64.88,2:10:54,883,999,9999,999,99,29.7,58.4,Quelques nuages,12,68,12,10.6,WNW
318,Quentin Pacher,2021-11-16,Occitanie,Haute-Garonne,95.21,3:18:28,746,999,9999,999,99,28.8,56.4,Nuages,7,87,6,6.2,WNW
319,Quentin Pacher,2021-11-15,Occitanie,Haute-Garonne,83.68,2:48:09,756,999,9999,999,99,29.9,54.8,Nuages,10,81,10,19.9,WNW
320,Quentin Pacher,2021-11-13,Nouvelle-Aquitaine,Pyrénées-Atlantiques,88.28,2:59:12,1300,999,9999,999,99,29.6,61.4,Nuages,14,89,14,4.3,SW
