,date,Station,PM 2.5
132,2021-05-13,Île-de-France,54.39114832535885
133,2021-05-14,Île-de-France,41.0
134,2021-05-15,Île-de-France,32.0
135,2021-05-16,Île-de-France,35.0
136,2021-05-17,Île-de-France,40.0
137,2021-05-18,Île-de-France,54.39114832535885
138,2021-05-19,Île-de-France,37.0
139,2021-05-20,Île-de-France,32.0
140,2021-05-21,Île-de-France,37.0
141,2021-05-22,Île-de-France,41.0
142,2021-05-23,Île-de-France,34.0
143,2021-05-24,Île-de-France,36.0
144,2021-05-25,Île-de-France,54.39114832535885
145,2021-05-26,Île-de-France,36.0
146,2021-05-27,Île-de-France,54.39114832535885
147,2021-05-28,Île-de-France,49.0
148,2021-05-29,Île-de-France,61.0
149,2021-05-30,Île-de-France,43.0
150,2021-05-31,Île-de-France,36.0
151,2021-06-01,Île-de-France,54.39114832535885
152,2021-06-02,Île-de-France,54.39114832535885
153,2021-06-03,Île-de-France,54.39114832535885
154,2021-06-04,Île-de-France,58.0
155,2021-06-05,Île-de-France,43.0
156,2021-06-06,Île-de-France,39.0
157,2021-06-07,Île-de-France,34.0
158,2021-06-08,Île-de-France,54.39114832535885
159,2021-06-09,Île-de-France,67.0
160,2021-06-10,Île-de-France,54.39114832535885
161,2021-06-11,Île-de-France,36.0
162,2021-06-12,Île-de-France,36.0
163,2021-06-13,Île-de-France,54.39114832535885
164,2021-06-14,Île-de-France,29.0
165,2021-06-15,Île-de-France,36.0
166,2021-06-16,Île-de-France,57.0
167,2021-06-17,Île-de-France,79.0
168,2021-06-18,Île-de-France,51.0
169,2021-06-19,Île-de-France,53.0
170,2021-06-20,Île-de-France,59.0
171,2021-06-21,Île-de-France,54.39114832535885
172,2021-06-22,Île-de-France,24.0
173,2021-06-23,Île-de-France,41.0
174,2021-06-24,Île-de-France,60.0
175,2021-06-25,Île-de-France,44.0
176,2021-06-26,Île-de-France,54.39114832535885
177,2021-06-27,Île-de-France,45.0
178,2021-06-28,Île-de-France,54.39114832535885
179,2021-06-29,Île-de-France,38.0
180,2021-06-30,Île-de-France,32.0
181,2021-07-01,Île-de-France,54.39114832535885
182,2021-07-02,Île-de-France,53.0
183,2021-07-03,Île-de-France,66.0
184,2021-07-04,Île-de-France,46.0
185,2021-07-05,Île-de-France,30.0
186,2021-07-06,Île-de-France,36.0
187,2021-07-07,Île-de-France,54.39114832535885
188,2021-07-08,Île-de-France,30.0
189,2021-07-09,Île-de-France,26.0
190,2021-07-10,Île-de-France,37.0
191,2021-07-11,Île-de-France,36.0
192,2021-07-12,Île-de-France,24.0
193,2021-07-13,Île-de-France,47.0
194,2021-07-14,Île-de-France,54.0
195,2021-07-15,Île-de-France,38.0
196,2021-07-16,Île-de-France,41.0
197,2021-07-17,Île-de-France,54.39114832535885
198,2021-07-18,Île-de-France,66.0
199,2021-07-19,Île-de-France,45.0
200,2021-07-20,Île-de-France,54.0
201,2021-07-21,Île-de-France,65.0
202,2021-07-22,Île-de-France,54.39114832535885
203,2021-07-23,Île-de-France,60.0
204,2021-07-24,Île-de-France,62.0
205,2021-07-25,Île-de-France,54.39114832535885
206,2021-07-26,Île-de-France,43.0
207,2021-07-27,Île-de-France,41.0
208,2021-07-28,Île-de-France,56.0
209,2021-07-29,Île-de-France,54.39114832535885
210,2021-07-30,Île-de-France,27.0
211,2021-07-31,Île-de-France,42.0
212,2021-08-01,Île-de-France,54.39114832535885
213,2021-08-02,Île-de-France,26.0
214,2021-08-03,Île-de-France,30.0
215,2021-08-04,Île-de-France,30.0
216,2021-08-05,Île-de-France,54.39114832535885
217,2021-08-06,Île-de-France,44.0
218,2021-08-07,Île-de-France,21.0
219,2021-08-08,Île-de-France,54.39114832535885
220,2021-08-09,Île-de-France,27.0
221,2021-08-10,Île-de-France,34.0
222,2021-08-11,Île-de-France,35.0
223,2021-08-12,Île-de-France,54.39114832535885
224,2021-08-13,Île-de-France,55.0
225,2021-08-14,Île-de-France,40.0
226,2021-08-15,Île-de-France,45.0
227,2021-08-16,Île-de-France,56.0
228,2021-08-17,Île-de-France,54.39114832535885
229,2021-08-18,Île-de-France,47.0
230,2021-08-19,Île-de-France,30.0
231,2021-08-20,Île-de-France,54.39114832535885
232,2021-08-21,Île-de-France,42.0
233,2021-08-22,Île-de-France,54.39114832535885
234,2021-08-23,Île-de-France,33.0
235,2021-08-24,Île-de-France,54.39114832535885
236,2021-08-25,Île-de-France,51.0
237,2021-08-26,Île-de-France,48.0
238,2021-08-27,Île-de-France,54.39114832535885
239,2021-08-28,Île-de-France,43.0
240,2021-08-29,Île-de-France,37.0
241,2021-08-30,Île-de-France,54.39114832535885
242,2021-08-31,Île-de-France,51.0
243,2021-09-01,Île-de-France,54.39114832535885
244,2021-09-02,Île-de-France,62.0
245,2021-09-03,Île-de-France,66.0
246,2021-09-04,Île-de-France,68.0
247,2021-09-05,Île-de-France,71.0
248,2021-09-06,Île-de-France,54.39114832535885
249,2021-09-07,Île-de-France,63.0
250,2021-09-08,Île-de-France,54.39114832535885
251,2021-09-09,Île-de-France,65.0
252,2021-09-10,Île-de-France,53.0
253,2021-09-11,Île-de-France,54.39114832535885
254,2021-09-12,Île-de-France,30.0
255,2021-09-13,Île-de-France,44.0
256,2021-09-14,Île-de-France,54.39114832535885
257,2021-09-15,Île-de-France,55.0
258,2021-09-16,Île-de-France,57.0
259,2021-09-17,Île-de-France,39.0
260,2021-09-18,Île-de-France,54.39114832535885
261,2021-09-19,Île-de-France,47.0
262,2021-09-20,Île-de-France,41.0
263,2021-09-21,Île-de-France,27.0
264,2021-09-22,Île-de-France,54.39114832535885
265,2021-09-23,Île-de-France,60.0
266,2021-09-24,Île-de-France,53.0
267,2021-09-25,Île-de-France,54.39114832535885
268,2021-09-26,Île-de-France,67.0
269,2021-09-27,Île-de-France,58.0
270,2021-09-28,Île-de-France,40.0
271,2021-09-29,Île-de-France,54.39114832535885
272,2021-09-30,Île-de-France,20.0
273,2021-10-01,Île-de-France,42.0
274,2021-10-02,Île-de-France,54.39114832535885
275,2021-10-03,Île-de-France,41.0
276,2021-10-04,Île-de-France,54.39114832535885
277,2021-10-05,Île-de-France,42.0
278,2021-10-06,Île-de-France,26.0
279,2021-10-07,Île-de-France,54.39114832535885
280,2021-10-08,Île-de-France,53.0
281,2021-10-09,Île-de-France,54.39114832535885
282,2021-10-10,Île-de-France,73.0
283,2021-10-11,Île-de-France,78.0
284,2021-10-12,Île-de-France,55.0
285,2021-10-13,Île-de-France,36.0
286,2021-10-14,Île-de-France,44.0
287,2021-10-15,Île-de-France,81.0
288,2021-10-16,Île-de-France,54.39114832535885
289,2021-10-17,Île-de-France,60.0
290,2021-10-18,Île-de-France,64.0
291,2021-10-19,Île-de-France,64.0
292,2021-10-20,Île-de-France,50.0
293,2021-10-21,Île-de-France,45.0
294,2021-10-22,Île-de-France,30.0
295,2021-10-23,Île-de-France,45.0
296,2021-10-24,Île-de-France,54.0
297,2021-10-25,Île-de-France,54.39114832535885
298,2021-10-26,Île-de-France,64.0
299,2021-10-27,Île-de-France,45.0
300,2021-10-28,Île-de-France,54.39114832535885
301,2021-10-29,Île-de-France,58.0
302,2021-10-30,Île-de-France,54.39114832535885
303,2021-10-31,Île-de-France,48.0
304,2021-11-01,Île-de-France,42.0
305,2021-11-02,Île-de-France,30.0
306,2021-11-03,Île-de-France,29.0
307,2021-11-04,Île-de-France,44.0
308,2021-11-05,Île-de-France,30.0
309,2021-11-06,Île-de-France,30.0
310,2021-11-07,Île-de-France,73.0
311,2021-11-08,Île-de-France,54.39114832535885
312,2021-11-09,Île-de-France,57.0
313,2021-11-10,Île-de-France,93.0
314,2021-11-11,Île-de-France,123.0
315,2021-11-12,Île-de-France,54.39114832535885
316,2021-11-13,Île-de-France,90.0
317,2021-11-14,Île-de-France,54.39114832535885
318,2021-11-15,Île-de-France,48.0
319,2021-11-16,Île-de-France,69.0
320,2021-11-17,Île-de-France,54.39114832535885
321,2021-11-18,Île-de-France,66.0
322,2021-11-19,Île-de-France,54.39114832535885
323,2021-11-20,Île-de-France,74.0
324,2021-11-21,Île-de-France,54.39114832535885
325,2021-11-22,Île-de-France,46.0
326,2021-11-23,Île-de-France,43.0
327,2021-11-24,Île-de-France,45.0
328,2021-11-25,Île-de-France,58.0
329,2021-11-26,Île-de-France,79.0
330,2021-11-27,Île-de-France,38.0
331,2021-11-28,Île-de-France,28.0
332,2021-11-29,Île-de-France,16.0
333,2021-11-30,Île-de-France,45.0
334,2021-12-01,Île-de-France,44.0
335,2021-12-02,Île-de-France,27.0
336,2021-12-03,Île-de-France,35.0
337,2021-12-04,Île-de-France,50.0
338,2021-12-05,Île-de-France,54.39114832535885
339,2021-12-06,Île-de-France,33.0
340,2021-12-07,Île-de-France,36.0
341,2021-12-08,Île-de-France,43.0
342,2021-12-09,Île-de-France,54.39114832535885
343,2021-12-10,Île-de-France,50.0
344,2021-12-11,Île-de-France,28.0
345,2021-12-12,Île-de-France,54.39114832535885
346,2021-12-13,Île-de-France,64.0
347,2021-12-14,Île-de-France,54.39114832535885
348,2021-12-15,Île-de-France,72.0
349,2021-12-16,Île-de-France,67.0
350,2021-12-17,Île-de-France,84.0
351,2021-12-18,Île-de-France,54.39114832535885
352,2021-12-19,Île-de-France,69.0
353,2021-12-20,Île-de-France,54.39114832535885
354,2021-12-21,Île-de-France,59.0
355,2021-12-22,Île-de-France,74.0
356,2021-12-23,Île-de-France,54.39114832535885
357,2021-12-24,Île-de-France,92.0
358,2021-12-25,Île-de-France,65.0
359,2021-12-26,Île-de-France,73.0
360,2021-12-27,Île-de-France,54.0
361,2021-12-28,Île-de-France,47.0
362,2021-12-29,Île-de-France,37.0
363,2021-12-30,Île-de-France,38.0
364,2021-12-31,Île-de-France,54.39114832535885
365,2022-01-01,Île-de-France,51.0
366,2022-01-02,Île-de-France,54.39114832535885
367,2022-01-03,Île-de-France,49.0
368,2022-01-04,Île-de-France,38.0
369,2022-01-05,Île-de-France,26.0
370,2022-01-06,Île-de-France,37.0
371,2022-01-07,Île-de-France,54.39114832535885
372,2022-01-08,Île-de-France,40.0
373,2022-01-09,Île-de-France,37.0
374,2022-01-10,Île-de-France,34.0
375,2022-01-11,Île-de-France,76.0
376,2022-01-12,Île-de-France,54.39114832535885
377,2022-01-13,Île-de-France,104.0
378,2022-01-14,Île-de-France,54.39114832535885
379,2022-01-15,Île-de-France,104.0
380,2022-01-16,Île-de-France,54.39114832535885
381,2022-01-17,Île-de-France,87.0
382,2022-01-18,Île-de-France,77.0
383,2022-01-19,Île-de-France,65.0
384,2022-01-20,Île-de-France,68.0
385,2022-01-21,Île-de-France,50.0
386,2022-01-22,Île-de-France,54.39114832535885
387,2022-01-23,Île-de-France,61.0
388,2022-01-24,Île-de-France,65.0
389,2022-01-25,Île-de-France,86.0
390,2022-01-26,Île-de-France,54.39114832535885
391,2022-01-27,Île-de-France,108.0
392,2022-01-28,Île-de-France,93.0
393,2022-01-29,Île-de-France,54.39114832535885
394,2022-01-30,Île-de-France,52.0
395,2022-01-31,Île-de-France,45.0
396,2022-02-01,Île-de-France,38.0
397,2022-02-02,Île-de-France,36.0
398,2022-02-03,Île-de-France,25.0
399,2022-02-04,Île-de-France,54.39114832535885
400,2022-02-05,Île-de-France,41.0
401,2022-02-06,Île-de-France,54.39114832535885
402,2022-02-07,Île-de-France,35.0
403,2022-02-08,Île-de-France,39.0
404,2022-02-09,Île-de-France,73.0
405,2022-02-10,Île-de-France,68.0
406,2022-02-11,Île-de-France,54.39114832535885
407,2022-02-12,Île-de-France,52.0
408,2022-02-13,Île-de-France,66.0
409,2022-02-14,Île-de-France,54.39114832535885
410,2022-02-15,Île-de-France,31.0
411,2022-02-16,Île-de-France,34.0
412,2022-02-17,Île-de-France,19.0
413,2022-02-18,Île-de-France,47.0
414,2022-02-19,Île-de-France,38.0
415,2022-02-20,Île-de-France,54.39114832535885
416,2022-02-21,Île-de-France,36.0
417,2022-02-22,Île-de-France,46.0
418,2022-02-23,Île-de-France,52.0
419,2022-02-24,Île-de-France,54.0
420,2022-02-25,Île-de-France,54.39114832535885
421,2022-02-26,Île-de-France,34.0
422,2022-02-27,Île-de-France,60.0
423,2022-02-28,Île-de-France,54.39114832535885
424,2022-03-01,Île-de-France,62.0
425,2022-03-02,Île-de-France,91.0
426,2022-03-03,Île-de-France,96.0
427,2022-03-04,Île-de-France,109.0
428,2022-03-05,Île-de-France,112.0
429,2022-03-06,Île-de-France,54.39114832535885
430,2022-03-07,Île-de-France,118.0
431,2022-03-08,Île-de-France,90.0
432,2022-03-09,Île-de-France,105.0
433,2022-03-10,Île-de-France,54.39114832535885
434,2022-03-11,Île-de-France,72.0
435,2022-03-12,Île-de-France,52.0
436,2022-03-13,Île-de-France,47.0
437,2022-03-14,Île-de-France,54.39114832535885
438,2022-03-15,Île-de-France,51.0
439,2022-03-16,Île-de-France,58.0
440,2022-03-17,Île-de-France,54.39114832535885
441,2022-03-18,Île-de-France,43.0
442,2022-03-19,Île-de-France,66.0
443,2022-03-20,Île-de-France,54.39114832535885
444,2022-03-21,Île-de-France,61.0
445,2022-03-22,Île-de-France,84.0
446,2022-03-23,Île-de-France,76.0
447,2022-03-24,Île-de-France,86.0
448,2022-03-25,Île-de-France,93.0
449,2022-03-26,Île-de-France,54.39114832535885
450,2022-03-27,Île-de-France,98.0
451,2022-03-28,Île-de-France,54.39114832535885
452,2022-03-29,Île-de-France,105.0
453,2022-03-30,Île-de-France,54.39114832535885
454,2022-03-31,Île-de-France,118.0
455,2022-04-01,Île-de-France,69.0
456,2022-04-02,Île-de-France,39.0
457,2022-04-03,Île-de-France,54.39114832535885
458,2022-04-04,Île-de-France,54.0
459,2022-04-05,Île-de-France,54.39114832535885
460,2022-04-06,Île-de-France,43.0
461,2022-04-07,Île-de-France,36.0
462,2022-04-08,Île-de-France,54.39114832535885
463,2022-04-09,Île-de-France,35.0
464,2022-04-10,Île-de-France,39.0
465,2022-04-11,Île-de-France,63.0
466,2022-04-12,Île-de-France,54.39114832535885
467,2022-04-13,Île-de-France,43.0
468,2022-04-14,Île-de-France,54.39114832535885
469,2022-04-15,Île-de-France,63.0
470,2022-04-16,Île-de-France,57.0
471,2022-04-17,Île-de-France,63.0
472,2022-04-18,Île-de-France,54.39114832535885
473,2022-04-19,Île-de-France,40.0
474,2022-04-20,Île-de-France,46.0
475,2022-04-21,Île-de-France,54.39114832535885
476,2022-04-22,Île-de-France,50.0
477,2022-04-23,Île-de-France,49.0
478,2022-04-24,Île-de-France,60.0
479,2022-04-25,Île-de-France,62.0
480,2022-04-26,Île-de-France,61.0
481,2022-04-27,Île-de-France,54.39114832535885
482,2022-04-28,Île-de-France,63.0
483,2022-04-29,Île-de-France,68.0
484,2022-04-30,Île-de-France,54.39114832535885
485,2022-05-01,Île-de-France,60.0
486,2022-05-02,Île-de-France,56.0
487,2022-05-03,Île-de-France,54.39114832535885
488,2022-05-04,Île-de-France,70.0
489,2022-05-05,Île-de-France,66.0
490,2022-05-06,Île-de-France,48.0
491,2022-05-07,Île-de-France,57.0
492,2022-05-08,Île-de-France,54.39114832535885
493,2022-05-09,Île-de-France,76.0
494,2022-05-10,Île-de-France,64.0
495,2022-05-11,Île-de-France,65.0
496,2022-05-12,Île-de-France,52.0
497,2022-05-13,Île-de-France,41.0
498,2022-05-14,Île-de-France,37.0
499,2022-05-15,Île-de-France,50.0
500,2022-05-16,Île-de-France,54.0
501,2022-05-17,Île-de-France,54.39114832535885
502,2022-05-18,Île-de-France,54.0
503,2022-05-19,Île-de-France,45.0
504,2022-05-20,Île-de-France,60.0
505,2022-05-21,Île-de-France,54.0
506,2022-05-22,Île-de-France,48.0
507,2022-05-23,Île-de-France,51.0
508,2022-05-24,Île-de-France,54.39114832535885
509,2022-05-25,Île-de-France,31.0
510,2022-05-26,Île-de-France,39.0
511,2022-05-27,Île-de-France,54.39114832535885
512,2022-05-28,Île-de-France,33.0
513,2022-05-29,Île-de-France,54.39114832535885
514,2022-05-30,Île-de-France,38.0
515,2022-05-31,Île-de-France,44.0
516,2022-06-01,Île-de-France,54.39114832535885
517,2022-06-02,Île-de-France,46.0
518,2022-06-03,Île-de-France,44.0
519,2022-06-04,Île-de-France,55.0
520,2022-06-05,Île-de-France,54.39114832535885
521,2022-06-06,Île-de-France,46.0
522,2022-06-07,Île-de-France,27.0
