,Date,Station,PM 2.5
291,2021-09-13,Bourgogne-Franche-Comté,14.0
292,2021-09-14,Bourgogne-Franche-Comté,19.0
293,2021-09-15,,27.58744394618834
294,2021-09-16,Bourgogne-Franche-Comté,7.0
295,2021-09-17,Bourgogne-Franche-Comté,16.0
296,2021-09-18,Bourgogne-Franche-Comté,16.0
297,2021-09-19,Bourgogne-Franche-Comté,17.0
299,2021-09-20,Bourgogne-Franche-Comté,8.0
300,2021-09-21,,27.58744394618834
301,2021-09-22,Bourgogne-Franche-Comté,20.0
302,2021-09-23,Bourgogne-Franche-Comté,31.0
304,2021-09-24,Bourgogne-Franche-Comté,32.0
305,2021-09-25,,27.58744394618834
306,2021-09-26,Bourgogne-Franche-Comté,50.0
308,2021-09-27,Bourgogne-Franche-Comté,24.0
309,2021-09-28,Bourgogne-Franche-Comté,13.0
310,2021-09-29,Bourgogne-Franche-Comté,11.0
311,2021-09-30,Bourgogne-Franche-Comté,11.0
312,2021-10-01,Bourgogne-Franche-Comté,15.0
313,2021-10-02,Bourgogne-Franche-Comté,19.0
314,2021-10-03,Bourgogne-Franche-Comté,23.0
315,2021-10-04,Bourgogne-Franche-Comté,27.0
316,2021-10-05,Bourgogne-Franche-Comté,6.0
317,2021-10-06,Bourgogne-Franche-Comté,18.0
318,2021-10-07,Bourgogne-Franche-Comté,27.0
319,2021-10-08,Bourgogne-Franche-Comté,14.0
320,2021-10-09,Bourgogne-Franche-Comté,20.0
321,2021-10-10,Bourgogne-Franche-Comté,45.0
322,2021-10-11,Bourgogne-Franche-Comté,43.0
323,2021-10-12,,27.58744394618834
324,2021-10-13,Bourgogne-Franche-Comté,26.0
325,2021-10-14,Bourgogne-Franche-Comté,19.0
327,2021-10-15,Bourgogne-Franche-Comté,9.0
328,2021-10-16,Bourgogne-Franche-Comté,43.0
329,2021-10-17,Bourgogne-Franche-Comté,26.0
330,2021-10-18,Bourgogne-Franche-Comté,33.0
331,2021-10-19,,27.58744394618834
332,2021-10-20,Bourgogne-Franche-Comté,32.0
334,2021-10-21,Bourgogne-Franche-Comté,26.0
335,2021-10-22,Bourgogne-Franche-Comté,9.0
336,2021-10-23,Bourgogne-Franche-Comté,14.0
337,2021-10-24,Bourgogne-Franche-Comté,20.0
338,2021-10-25,Bourgogne-Franche-Comté,33.0
339,2021-10-26,Bourgogne-Franche-Comté,43.0
340,2021-10-27,Bourgogne-Franche-Comté,28.0
341,2021-10-28,Bourgogne-Franche-Comté,19.0
342,2021-10-29,Bourgogne-Franche-Comté,39.0
343,2021-10-30,Bourgogne-Franche-Comté,41.0
344,2021-10-31,Bourgogne-Franche-Comté,18.0
345,2021-11-01,Bourgogne-Franche-Comté,10.0
346,2021-11-02,Bourgogne-Franche-Comté,9.0
347,2021-11-03,Bourgogne-Franche-Comté,18.0
348,2021-11-04,Bourgogne-Franche-Comté,11.0
349,2021-11-05,Bourgogne-Franche-Comté,23.0
350,2021-11-06,Bourgogne-Franche-Comté,20.0
351,2021-11-07,Bourgogne-Franche-Comté,57.0
352,2021-11-08,Bourgogne-Franche-Comté,39.0
353,2021-11-09,Bourgogne-Franche-Comté,28.0
354,2021-11-10,Bourgogne-Franche-Comté,7.0
355,2021-11-11,,27.58744394618834
356,2021-11-12,Bourgogne-Franche-Comté,61.0
358,2021-11-13,Bourgogne-Franche-Comté,42.0
359,2021-11-14,Bourgogne-Franche-Comté,44.0
360,2021-11-15,Bourgogne-Franche-Comté,16.0
361,2021-11-16,Bourgogne-Franche-Comté,44.0
362,2021-11-17,Bourgogne-Franche-Comté,25.0
363,2021-11-18,Bourgogne-Franche-Comté,25.0
364,2021-11-19,Bourgogne-Franche-Comté,35.0
365,2021-11-20,Bourgogne-Franche-Comté,40.0
366,2021-11-21,Bourgogne-Franche-Comté,48.0
367,2021-11-22,Bourgogne-Franche-Comté,17.0
368,2021-11-23,Bourgogne-Franche-Comté,24.0
369,2021-11-24,,27.58744394618834
370,2021-11-25,,27.58744394618834
371,2021-11-26,,27.58744394618834
372,2021-11-27,Bourgogne-Franche-Comté,62.0
374,2021-11-28,Bourgogne-Franche-Comté,34.0
375,2021-11-29,Bourgogne-Franche-Comté,37.0
376,2021-11-30,,27.58744394618834
377,2021-12-01,Bourgogne-Franche-Comté,38.0
378,2021-12-02,Bourgogne-Franche-Comté,42.0
379,2021-12-03,Bourgogne-Franche-Comté,30.0
381,2021-12-04,Bourgogne-Franche-Comté,41.0
382,2021-12-05,Bourgogne-Franche-Comté,30.0
383,2021-12-06,Bourgogne-Franche-Comté,28.0
384,2021-12-07,Bourgogne-Franche-Comté,27.0
385,2021-12-08,Bourgogne-Franche-Comté,33.0
386,2021-12-09,Bourgogne-Franche-Comté,40.0
387,2021-12-10,Bourgogne-Franche-Comté,33.0
388,2021-12-11,Bourgogne-Franche-Comté,27.0
389,2021-12-12,Bourgogne-Franche-Comté,43.0
390,2021-12-13,Bourgogne-Franche-Comté,60.0
391,2021-12-14,Bourgogne-Franche-Comté,40.0
392,2021-12-15,,27.58744394618834
393,2021-12-16,Bourgogne-Franche-Comté,37.0
395,2021-12-17,Bourgogne-Franche-Comté,45.0
396,2021-12-18,Bourgogne-Franche-Comté,49.0
397,2021-12-19,Bourgogne-Franche-Comté,63.0
398,2021-12-20,Bourgogne-Franche-Comté,46.0
399,2021-12-21,Bourgogne-Franche-Comté,43.0
400,2021-12-22,Bourgogne-Franche-Comté,61.0
401,2021-12-23,Bourgogne-Franche-Comté,80.0
402,2021-12-24,Bourgogne-Franche-Comté,63.0
403,2021-12-25,Bourgogne-Franche-Comté,61.0
404,2021-12-26,Bourgogne-Franche-Comté,61.0
405,2021-12-27,Bourgogne-Franche-Comté,55.0
406,2021-12-28,Bourgogne-Franche-Comté,46.0
407,2021-12-29,Bourgogne-Franche-Comté,34.0
408,2021-12-30,Bourgogne-Franche-Comté,27.0
409,2021-12-31,,27.58744394618834
410,2022-01-01,Bourgogne-Franche-Comté,37.0
412,2022-01-02,Bourgogne-Franche-Comté,32.0
413,2022-01-03,Bourgogne-Franche-Comté,49.0
414,2022-01-04,,27.58744394618834
415,2022-01-05,Bourgogne-Franche-Comté,34.0
417,2022-01-06,Bourgogne-Franche-Comté,34.0
418,2022-01-07,Bourgogne-Franche-Comté,37.0
419,2022-01-08,Bourgogne-Franche-Comté,43.0
420,2022-01-09,,27.58744394618834
421,2022-01-10,Bourgogne-Franche-Comté,17.0
423,2022-01-11,Bourgogne-Franche-Comté,16.0
424,2022-01-12,Bourgogne-Franche-Comté,40.0
425,2022-01-13,Bourgogne-Franche-Comté,48.0
426,2022-01-14,Bourgogne-Franche-Comté,64.0
427,2022-01-15,Bourgogne-Franche-Comté,121.0
428,2022-01-16,Bourgogne-Franche-Comté,92.0
429,2022-01-17,Bourgogne-Franche-Comté,84.0
430,2022-01-18,Bourgogne-Franche-Comté,123.0
431,2022-01-19,Bourgogne-Franche-Comté,51.0
432,2022-01-20,Bourgogne-Franche-Comté,53.0
433,2022-01-21,Bourgogne-Franche-Comté,31.0
434,2022-01-22,Bourgogne-Franche-Comté,22.0
435,2022-01-23,Bourgogne-Franche-Comté,31.0
436,2022-01-24,Bourgogne-Franche-Comté,40.0
437,2022-01-25,Bourgogne-Franche-Comté,56.0
438,2022-01-26,Bourgogne-Franche-Comté,62.0
439,2022-01-27,Bourgogne-Franche-Comté,46.0
440,2022-01-28,Bourgogne-Franche-Comté,41.0
441,2022-01-29,,27.58744394618834
442,2022-01-30,,27.58744394618834
443,2022-01-31,Bourgogne-Franche-Comté,39.0
445,2022-02-01,Bourgogne-Franche-Comté,26.0
446,2022-02-02,Bourgogne-Franche-Comté,31.0
447,2022-02-03,Bourgogne-Franche-Comté,18.0
448,2022-02-04,,27.58744394618834
449,2022-02-05,Bourgogne-Franche-Comté,35.0
451,2022-02-06,Bourgogne-Franche-Comté,45.0
452,2022-02-07,Bourgogne-Franche-Comté,22.0
453,2022-02-08,Bourgogne-Franche-Comté,17.0
454,2022-02-09,Bourgogne-Franche-Comté,42.0
455,2022-02-10,Bourgogne-Franche-Comté,67.0
456,2022-02-11,Bourgogne-Franche-Comté,54.0
457,2022-02-12,Bourgogne-Franche-Comté,20.0
458,2022-02-13,Bourgogne-Franche-Comté,47.0
459,2022-02-14,Bourgogne-Franche-Comté,52.0
460,2022-02-15,Bourgogne-Franche-Comté,21.0
461,2022-02-16,Bourgogne-Franche-Comté,15.0
462,2022-02-17,Bourgogne-Franche-Comté,24.0
463,2022-02-18,Bourgogne-Franche-Comté,8.0
464,2022-02-19,Bourgogne-Franche-Comté,4.0
465,2022-02-20,Bourgogne-Franche-Comté,17.0
466,2022-02-21,Bourgogne-Franche-Comté,15.0
467,2022-02-22,,27.58744394618834
468,2022-02-23,Bourgogne-Franche-Comté,32.0
470,2022-02-24,Bourgogne-Franche-Comté,30.0
471,2022-02-25,Bourgogne-Franche-Comté,33.0
472,2022-02-26,Bourgogne-Franche-Comté,11.0
473,2022-02-27,Bourgogne-Franche-Comté,18.0
474,2022-02-28,Bourgogne-Franche-Comté,24.0
475,2022-03-01,Bourgogne-Franche-Comté,30.0
476,2022-03-02,Bourgogne-Franche-Comté,57.0
477,2022-03-03,Bourgogne-Franche-Comté,69.0
478,2022-03-04,,27.58744394618834
479,2022-03-05,Bourgogne-Franche-Comté,70.0
480,2022-03-06,Bourgogne-Franche-Comté,55.0
482,2022-03-07,Bourgogne-Franche-Comté,52.0
483,2022-03-08,Bourgogne-Franche-Comté,54.0
484,2022-03-09,Bourgogne-Franche-Comté,84.0
485,2022-03-10,,27.58744394618834
486,2022-03-11,Bourgogne-Franche-Comté,42.0
488,2022-03-12,Bourgogne-Franche-Comté,32.0
489,2022-03-13,Bourgogne-Franche-Comté,33.0
490,2022-03-14,Bourgogne-Franche-Comté,40.0
491,2022-03-15,,27.58744394618834
492,2022-03-16,Bourgogne-Franche-Comté,29.0
494,2022-03-17,Bourgogne-Franche-Comté,49.0
495,2022-03-18,,27.58744394618834
496,2022-03-19,Bourgogne-Franche-Comté,47.0
498,2022-03-20,Bourgogne-Franche-Comté,68.0
499,2022-03-21,Bourgogne-Franche-Comté,50.0
500,2022-03-22,Bourgogne-Franche-Comté,48.0
501,2022-03-23,Bourgogne-Franche-Comté,61.0
502,2022-03-24,Bourgogne-Franche-Comté,62.0
503,2022-03-25,Bourgogne-Franche-Comté,73.0
504,2022-03-26,Bourgogne-Franche-Comté,56.0
505,2022-03-27,,27.58744394618834
506,2022-03-28,Bourgogne-Franche-Comté,62.0
508,2022-03-29,Bourgogne-Franche-Comté,62.0
509,2022-03-30,Bourgogne-Franche-Comté,65.0
510,2022-03-31,Bourgogne-Franche-Comté,62.0
511,2022-04-01,,27.58744394618834
512,2022-04-02,Bourgogne-Franche-Comté,21.0
514,2022-04-03,Bourgogne-Franche-Comté,32.0
515,2022-04-04,Bourgogne-Franche-Comté,32.0
516,2022-04-05,Bourgogne-Franche-Comté,42.0
517,2022-04-06,Bourgogne-Franche-Comté,32.0
518,2022-04-07,Bourgogne-Franche-Comté,16.0
519,2022-04-08,Bourgogne-Franche-Comté,15.0
520,2022-04-09,Bourgogne-Franche-Comté,6.0
521,2022-04-10,Bourgogne-Franche-Comté,16.0
522,2022-04-11,Bourgogne-Franche-Comté,21.0
523,2022-04-12,Bourgogne-Franche-Comté,16.0
524,2022-04-13,,27.58744394618834
525,2022-04-14,Bourgogne-Franche-Comté,27.0
527,2022-04-15,Bourgogne-Franche-Comté,28.0
528,2022-04-16,Bourgogne-Franche-Comté,25.0
529,2022-04-17,Bourgogne-Franche-Comté,22.0
530,2022-04-18,Bourgogne-Franche-Comté,13.0
531,2022-04-19,Bourgogne-Franche-Comté,13.0
532,2022-04-20,,27.58744394618834
533,2022-04-21,Bourgogne-Franche-Comté,25.0
535,2022-04-22,Bourgogne-Franche-Comté,28.0
536,2022-04-23,Bourgogne-Franche-Comté,29.0
537,2022-04-24,Bourgogne-Franche-Comté,27.0
538,2022-04-25,Bourgogne-Franche-Comté,20.0
539,2022-04-26,Bourgogne-Franche-Comté,35.0
540,2022-04-27,Bourgogne-Franche-Comté,38.0
541,2022-04-28,Bourgogne-Franche-Comté,36.0
542,2022-04-29,Bourgogne-Franche-Comté,19.0
543,2022-04-30,Bourgogne-Franche-Comté,36.0
544,2022-05-01,Bourgogne-Franche-Comté,48.0
545,2022-05-02,Bourgogne-Franche-Comté,33.0
546,2022-05-03,Bourgogne-Franche-Comté,29.0
547,2022-05-04,Bourgogne-Franche-Comté,38.0
548,2022-05-05,Bourgogne-Franche-Comté,40.0
549,2022-05-06,Bourgogne-Franche-Comté,38.0
550,2022-05-07,Bourgogne-Franche-Comté,28.0
551,2022-05-08,Bourgogne-Franche-Comté,30.0
552,2022-05-09,Bourgogne-Franche-Comté,35.0
553,2022-05-10,Bourgogne-Franche-Comté,33.0
554,2022-05-11,Bourgogne-Franche-Comté,27.0
555,2022-05-12,Bourgogne-Franche-Comté,34.0
556,2022-05-13,,27.58744394618834
557,2022-05-14,Bourgogne-Franche-Comté,31.0
559,2022-05-15,Bourgogne-Franche-Comté,13.0
560,2022-05-16,Bourgogne-Franche-Comté,22.0
561,2022-05-17,Bourgogne-Franche-Comté,27.0
562,2022-05-18,Bourgogne-Franche-Comté,18.0
563,2022-05-19,Bourgogne-Franche-Comté,21.0
564,2022-05-20,Bourgogne-Franche-Comté,34.0
565,2022-05-21,,27.58744394618834
566,2022-05-22,Bourgogne-Franche-Comté,17.0
568,2022-05-23,Bourgogne-Franche-Comté,16.0
569,2022-05-24,Bourgogne-Franche-Comté,21.0
570,2022-05-25,Bourgogne-Franche-Comté,8.0
571,2022-05-26,Bourgogne-Franche-Comté,9.0
572,2022-05-27,Bourgogne-Franche-Comté,10.0
573,2022-05-28,Bourgogne-Franche-Comté,9.0
574,2022-05-29,Bourgogne-Franche-Comté,15.0
575,2022-05-30,Bourgogne-Franche-Comté,14.0
576,2022-05-31,Bourgogne-Franche-Comté,14.0
577,2022-06-01,Bourgogne-Franche-Comté,17.0
578,2022-06-02,Bourgogne-Franche-Comté,21.0
579,2022-06-03,,27.58744394618834
580,2022-06-04,Bourgogne-Franche-Comté,26.0
582,2022-06-05,Bourgogne-Franche-Comté,12.0
583,2022-06-06,Bourgogne-Franche-Comté,13.0
584,2022-06-07,Bourgogne-Franche-Comté,10.0
585,2022-06-08,,27.58744394618834
586,2022-06-09,Bourgogne-Franche-Comté,13.0
588,2022-06-10,,27.58744394618834
589,2022-06-11,Bourgogne-Franche-Comté,14.0
591,2022-06-12,,27.58744394618834
592,2022-06-13,Bourgogne-Franche-Comté,21.0
594,2022-06-14,Bourgogne-Franche-Comté,12.0
595,2022-06-15,Bourgogne-Franche-Comté,20.0
596,2022-06-16,Bourgogne-Franche-Comté,42.0
597,2022-06-17,Bourgogne-Franche-Comté,38.0
598,2022-06-18,Bourgogne-Franche-Comté,34.0
599,2022-06-19,Bourgogne-Franche-Comté,44.0
600,2022-06-20,Bourgogne-Franche-Comté,52.0
601,2022-06-21,Bourgogne-Franche-Comté,35.0
602,2022-06-22,Bourgogne-Franche-Comté,33.0
603,2022-06-23,,27.58744394618834
604,2022-06-24,Bourgogne-Franche-Comté,28.0
606,2022-06-25,Bourgogne-Franche-Comté,14.0
607,2022-06-26,Bourgogne-Franche-Comté,13.0
608,2022-06-27,Bourgogne-Franche-Comté,10.0
609,2022-06-28,Bourgogne-Franche-Comté,7.0
610,2022-06-29,Bourgogne-Franche-Comté,10.0
611,2022-06-30,Bourgogne-Franche-Comté,12.0
612,2022-07-01,Bourgogne-Franche-Comté,16.0
613,2022-07-02,Bourgogne-Franche-Comté,8.0
614,2022-07-03,Bourgogne-Franche-Comté,11.0
615,2022-07-04,,27.58744394618834
616,2022-07-05,Bourgogne-Franche-Comté,17.0
618,2022-07-06,Bourgogne-Franche-Comté,16.0
619,2022-07-07,Bourgogne-Franche-Comté,18.0
620,2022-07-08,,27.58744394618834
621,2022-07-09,Bourgogne-Franche-Comté,18.0
623,2022-07-10,Bourgogne-Franche-Comté,17.0
624,2022-07-11,Bourgogne-Franche-Comté,18.0
625,2022-07-12,Bourgogne-Franche-Comté,9.0
626,2022-07-13,Bourgogne-Franche-Comté,20.0
627,2022-07-14,,27.58744394618834
628,2022-07-15,Bourgogne-Franche-Comté,28.0
630,2022-07-16,Bourgogne-Franche-Comté,25.0
631,2022-07-17,Bourgogne-Franche-Comté,17.0
632,2022-07-18,Bourgogne-Franche-Comté,22.0
633,2022-07-19,Bourgogne-Franche-Comté,27.0
634,2022-07-20,Bourgogne-Franche-Comté,39.0
635,2022-07-21,Bourgogne-Franche-Comté,65.0
636,2022-07-22,Bourgogne-Franche-Comté,13.0
637,2022-07-23,Bourgogne-Franche-Comté,29.0
638,2022-07-24,Bourgogne-Franche-Comté,53.0
639,2022-07-25,Bourgogne-Franche-Comté,29.0
640,2022-07-26,Bourgogne-Franche-Comté,38.0
641,2022-07-27,Bourgogne-Franche-Comté,14.0
642,2022-07-28,Bourgogne-Franche-Comté,10.0
643,2022-07-29,,27.58744394618834
644,2022-07-30,Bourgogne-Franche-Comté,15.0
646,2022-07-31,Bourgogne-Franche-Comté,16.0
647,2022-08-01,Bourgogne-Franche-Comté,19.0
648,2022-08-02,Bourgogne-Franche-Comté,3.0
649,2022-08-03,Bourgogne-Franche-Comté,12.0
650,2022-08-04,Bourgogne-Franche-Comté,13.0
651,2022-08-05,Bourgogne-Franche-Comté,19.0
652,2022-08-06,Bourgogne-Franche-Comté,24.0
653,2022-08-07,Bourgogne-Franche-Comté,26.0
654,2022-08-08,Bourgogne-Franche-Comté,13.0
655,2022-08-09,Bourgogne-Franche-Comté,16.0
656,2022-08-10,Bourgogne-Franche-Comté,25.0
657,2022-08-11,,27.58744394618834
658,2022-08-12,Bourgogne-Franche-Comté,22.0
660,2022-08-13,Bourgogne-Franche-Comté,25.0
661,2022-08-14,Bourgogne-Franche-Comté,16.0
662,2022-08-15,Bourgogne-Franche-Comté,26.0
663,2022-08-16,Bourgogne-Franche-Comté,18.0
664,2022-08-17,Bourgogne-Franche-Comté,27.0
665,2022-08-18,Bourgogne-Franche-Comté,19.0
666,2022-08-19,Bourgogne-Franche-Comté,14.0
667,2022-08-20,Bourgogne-Franche-Comté,20.0
668,2022-08-21,,27.58744394618834
669,2022-08-22,,27.58744394618834
670,2022-08-23,,27.58744394618834
671,2022-08-24,Bourgogne-Franche-Comté,9.0
673,2022-08-25,Bourgogne-Franche-Comté,18.0
674,2022-08-26,Bourgogne-Franche-Comté,25.0
675,2022-08-27,Bourgogne-Franche-Comté,25.0
676,2022-08-28,Bourgogne-Franche-Comté,23.0
677,2022-08-29,Bourgogne-Franche-Comté,24.0
678,2022-08-30,,27.58744394618834
679,2022-08-31,Bourgogne-Franche-Comté,23.0
680,2022-09-01,Bourgogne-Franche-Comté,29.0
682,2022-09-02,Bourgogne-Franche-Comté,27.0
683,2022-09-03,Bourgogne-Franche-Comté,25.0
684,2022-09-04,Bourgogne-Franche-Comté,16.0
685,2022-09-05,Bourgogne-Franche-Comté,11.0
686,2022-09-06,,27.58744394618834
687,2022-09-07,Bourgogne-Franche-Comté,22.0
689,2022-09-08,Bourgogne-Franche-Comté,19.0
690,2022-09-09,Bourgogne-Franche-Comté,10.0
691,2022-09-10,Bourgogne-Franche-Comté,11.0
692,2022-09-11,Bourgogne-Franche-Comté,12.0
693,2022-09-12,Bourgogne-Franche-Comté,7.0
694,2022-09-13,Bourgogne-Franche-Comté,10.0
695,2022-09-14,Bourgogne-Franche-Comté,13.0
696,2022-09-15,,27.58744394618834
697,2022-09-16,Bourgogne-Franche-Comté,10.0
699,2022-09-17,,27.58744394618834
700,2022-09-18,Bourgogne-Franche-Comté,11.0
702,2022-09-19,Bourgogne-Franche-Comté,8.0
703,2022-09-20,,27.58744394618834
704,2022-09-21,Bourgogne-Franche-Comté,24.0
706,2022-09-22,Bourgogne-Franche-Comté,10.0
707,2022-09-23,,27.58744394618834
708,2022-09-24,Bourgogne-Franche-Comté,22.0
710,2022-09-25,Bourgogne-Franche-Comté,19.0
711,2022-09-26,Bourgogne-Franche-Comté,25.0
712,2022-09-27,,27.58744394618834
713,2022-09-28,Bourgogne-Franche-Comté,14.0
714,2022-09-29,Bourgogne-Franche-Comté,16.0
716,2022-09-30,Bourgogne-Franche-Comté,18.0
717,2022-10-01,Bourgogne-Franche-Comté,21.0
718,2022-10-02,Bourgogne-Franche-Comté,11.0
719,2022-10-03,,27.58744394618834
720,2022-10-04,Bourgogne-Franche-Comté,9.0
722,2022-10-05,Bourgogne-Franche-Comté,28.0
723,2022-10-06,Bourgogne-Franche-Comté,28.0
724,2022-10-07,Bourgogne-Franche-Comté,21.0
725,2022-10-08,Bourgogne-Franche-Comté,23.0
726,2022-10-09,Bourgogne-Franche-Comté,19.0
727,2022-10-10,Bourgogne-Franche-Comté,24.0
728,2022-10-11,Bourgogne-Franche-Comté,33.0
729,2022-10-12,Bourgogne-Franche-Comté,37.0
730,2022-10-13,Bourgogne-Franche-Comté,45.0
731,2022-10-14,Bourgogne-Franche-Comté,36.0
732,2022-10-15,,27.58744394618834
733,2022-10-16,Bourgogne-Franche-Comté,9.0
735,2022-10-17,Bourgogne-Franche-Comté,18.0
736,2022-10-18,Bourgogne-Franche-Comté,23.0
737,2022-10-19,Bourgogne-Franche-Comté,23.0
738,2022-10-20,,27.58744394618834
739,2022-10-21,Bourgogne-Franche-Comté,38.0
741,2022-10-22,Bourgogne-Franche-Comté,28.0
742,2022-10-23,,27.58744394618834
743,2022-10-24,,27.58744394618834
744,2022-10-25,Bourgogne-Franche-Comté,17.0
746,2022-10-26,Bourgogne-Franche-Comté,17.0
747,2022-10-27,,27.58744394618834
748,2022-10-28,Bourgogne-Franche-Comté,32.0
750,2022-10-29,Bourgogne-Franche-Comté,49.0
751,2022-10-30,Bourgogne-Franche-Comté,48.0
752,2022-10-31,Bourgogne-Franche-Comté,42.0
753,2022-11-01,Bourgogne-Franche-Comté,42.0
754,2022-11-02,Bourgogne-Franche-Comté,17.0
755,2022-11-03,Bourgogne-Franche-Comté,22.0
756,2022-11-04,,27.58744394618834
757,2022-11-05,Bourgogne-Franche-Comté,13.0
759,2022-11-06,,27.58744394618834
760,2022-11-07,Bourgogne-Franche-Comté,29.0
761,2022-11-08,Bourgogne-Franche-Comté,19.0
763,2022-11-09,Bourgogne-Franche-Comté,25.0
764,2022-11-10,Bourgogne-Franche-Comté,23.0
765,2022-11-11,Bourgogne-Franche-Comté,26.0
766,2022-11-12,Bourgogne-Franche-Comté,28.0
767,2022-11-13,Bourgogne-Franche-Comté,26.0
768,2022-11-14,Bourgogne-Franche-Comté,29.0
769,2022-11-15,Bourgogne-Franche-Comté,28.0
770,2022-11-16,Bourgogne-Franche-Comté,22.0
771,2022-11-17,Bourgogne-Franche-Comté,13.0
772,2022-11-18,Bourgogne-Franche-Comté,13.0
773,2022-11-19,Bourgogne-Franche-Comté,14.0
774,2022-11-20,Bourgogne-Franche-Comté,16.0
775,2022-11-21,Bourgogne-Franche-Comté,18.0
776,2022-11-22,Bourgogne-Franche-Comté,15.0
777,2022-11-23,Bourgogne-Franche-Comté,16.0
778,2022-11-24,Bourgogne-Franche-Comté,31.0
779,2022-11-25,Bourgogne-Franche-Comté,30.0
780,2022-11-26,Bourgogne-Franche-Comté,37.0
781,2022-11-27,Bourgogne-Franche-Comté,20.0
782,2022-11-28,Bourgogne-Franche-Comté,42.0
783,2022-11-29,Bourgogne-Franche-Comté,34.0
784,2022-11-30,,27.58744394618834
785,2022-12-01,,27.58744394618834
786,2022-12-02,,27.58744394618834
787,2022-12-03,Bourgogne-Franche-Comté,63.0
789,2022-12-04,Bourgogne-Franche-Comté,39.0
790,2022-12-05,Bourgogne-Franche-Comté,52.0
791,2022-12-06,Bourgogne-Franche-Comté,32.0
792,2022-12-07,,27.58744394618834
793,2022-12-08,Bourgogne-Franche-Comté,25.0
795,2022-12-09,Bourgogne-Franche-Comté,30.0
796,2022-12-10,Bourgogne-Franche-Comté,37.0
797,2022-12-11,Bourgogne-Franche-Comté,37.0
798,2022-12-12,Bourgogne-Franche-Comté,50.0
799,2022-12-13,Bourgogne-Franche-Comté,61.0
800,2022-12-14,Bourgogne-Franche-Comté,51.0
801,2022-12-15,Bourgogne-Franche-Comté,49.0
802,2022-12-16,,27.58744394618834
803,2022-12-17,Bourgogne-Franche-Comté,44.0
805,2022-12-18,Bourgogne-Franche-Comté,60.0
806,2022-12-19,Bourgogne-Franche-Comté,66.0
807,2022-12-20,,27.58744394618834
808,2022-12-21,Bourgogne-Franche-Comté,16.0
809,2022-12-22,Bourgogne-Franche-Comté,16.0
811,2022-12-23,Bourgogne-Franche-Comté,28.0
812,2022-12-24,Bourgogne-Franche-Comté,8.0
813,2022-12-25,Bourgogne-Franche-Comté,31.0
814,2022-12-26,Bourgogne-Franche-Comté,33.0
815,2022-12-27,Bourgogne-Franche-Comté,26.0
816,2022-12-28,Bourgogne-Franche-Comté,31.0
817,2022-12-29,Bourgogne-Franche-Comté,45.0
818,2022-12-30,,27.58744394618834
819,2022-12-31,Bourgogne-Franche-Comté,26.0
820,2023-01-01,Bourgogne-Franche-Comté,24.0
821,2023-01-02,Bourgogne-Franche-Comté,32.0
822,2023-01-03,Bourgogne-Franche-Comté,34.0
824,2023-01-04,,27.58744394618834
825,2023-01-05,Bourgogne-Franche-Comté,24.0
826,2023-01-06,Bourgogne-Franche-Comté,14.0
827,2023-01-07,Bourgogne-Franche-Comté,21.0
829,2023-01-08,Bourgogne-Franche-Comté,21.0
830,2023-01-09,Bourgogne-Franche-Comté,13.0
831,2023-01-10,,27.58744394618834
832,2023-01-11,Bourgogne-Franche-Comté,19.0
834,2023-01-12,Bourgogne-Franche-Comté,28.0
835,2023-01-13,,27.58744394618834
836,2023-01-14,Bourgogne-Franche-Comté,17.0
837,2023-01-15,Bourgogne-Franche-Comté,26.0
839,2023-01-16,Bourgogne-Franche-Comté,11.0
840,2023-01-17,Bourgogne-Franche-Comté,12.0
841,2023-01-18,,27.58744394618834
842,2023-01-19,Bourgogne-Franche-Comté,30.0
844,2023-01-20,Bourgogne-Franche-Comté,49.0
845,2023-01-21,Bourgogne-Franche-Comté,34.0
846,2023-01-22,Bourgogne-Franche-Comté,34.0
847,2023-01-23,,27.58744394618834
848,2023-01-24,Bourgogne-Franche-Comté,27.0
850,2023-01-25,Bourgogne-Franche-Comté,42.0
851,2023-01-26,,27.58744394618834
852,2023-01-27,Bourgogne-Franche-Comté,16.0
854,2023-01-28,,27.58744394618834
855,2023-01-29,Bourgogne-Franche-Comté,23.0
857,2023-01-30,,27.58744394618834
858,2023-01-31,,27.58744394618834
859,2023-02-01,,27.58744394618834
860,2023-02-02,,27.58744394618834
861,2023-02-03,,27.58744394618834
862,2023-02-04,,27.58744394618834
863,2023-02-05,,27.58744394618834
864,2023-02-06,,27.58744394618834
865,2023-02-07,Bourgogne-Franche-Comté,18.0
867,2023-02-08,Bourgogne-Franche-Comté,41.0
868,2023-02-09,,27.58744394618834
869,2023-02-10,,27.58744394618834
870,2023-02-11,,27.58744394618834
871,2023-02-12,,27.58744394618834
872,2023-02-13,,27.58744394618834
873,2023-02-14,,27.58744394618834
874,2023-02-15,,27.58744394618834
875,2023-02-16,Bourgogne-Franche-Comté,92.0
877,2023-02-17,,27.58744394618834
878,2023-02-18,,27.58744394618834
879,2023-02-19,,27.58744394618834
880,2023-02-20,,27.58744394618834
881,2023-02-21,,27.58744394618834
882,2023-02-22,,27.58744394618834
883,2023-02-23,Bourgogne-Franche-Comté,83.0
885,2023-02-24,,27.58744394618834
886,2023-02-25,,27.58744394618834
887,2023-02-26,,27.58744394618834
888,2023-02-27,,27.58744394618834
