,date,PM 2.5,Station
0,2021-01-01,46.54590818363273,Hauts-de-France
1,2021-01-02,46.54590818363273,Hauts-de-France
2,2021-01-03,46.54590818363273,Hauts-de-France
3,2021-01-04,46.54590818363273,Hauts-de-France
4,2021-01-05,46.54590818363273,Hauts-de-France
5,2021-01-06,61.0,Hauts-de-France
6,2021-01-07,46.54590818363273,Hauts-de-France
7,2021-01-08,46.54590818363273,Hauts-de-France
8,2021-01-09,46.54590818363273,Hauts-de-France
9,2021-01-10,46.54590818363273,Hauts-de-France
10,2021-01-11,46.54590818363273,Hauts-de-France
11,2021-01-12,18.0,Hauts-de-France
12,2021-01-13,46.54590818363273,Hauts-de-France
13,2021-01-14,39.0,Hauts-de-France
14,2021-01-15,71.0,Hauts-de-France
15,2021-01-16,88.0,Hauts-de-France
16,2021-01-17,46.54590818363273,Hauts-de-France
17,2021-01-18,46.54590818363273,Hauts-de-France
18,2021-01-19,25.0,Hauts-de-France
19,2021-01-20,31.0,Hauts-de-France
20,2021-01-21,22.0,Hauts-de-France
21,2021-01-22,39.0,Hauts-de-France
22,2021-01-23,41.0,Hauts-de-France
23,2021-01-24,44.0,Hauts-de-France
24,2021-01-25,46.0,Hauts-de-France
25,2021-01-26,49.0,Hauts-de-France
26,2021-01-27,52.0,Hauts-de-France
27,2021-01-28,34.0,Hauts-de-France
28,2021-01-29,27.0,Hauts-de-France
29,2021-01-30,36.0,Hauts-de-France
30,2021-01-31,57.0,Hauts-de-France
31,2021-02-01,61.0,Hauts-de-France
32,2021-02-02,44.0,Hauts-de-France
33,2021-02-03,27.0,Hauts-de-France
34,2021-02-04,36.0,Hauts-de-France
35,2021-02-05,49.0,Hauts-de-France
36,2021-02-06,66.0,Hauts-de-France
37,2021-02-07,68.0,Hauts-de-France
38,2021-02-08,80.0,Hauts-de-France
39,2021-02-09,60.0,Hauts-de-France
40,2021-02-10,68.0,Hauts-de-France
41,2021-02-11,87.0,Hauts-de-France
42,2021-02-12,78.0,Hauts-de-France
43,2021-02-13,52.0,Hauts-de-France
44,2021-02-14,46.54590818363273,Hauts-de-France
45,2021-02-15,54.0,Hauts-de-France
46,2021-02-16,45.0,Hauts-de-France
47,2021-02-17,32.0,Hauts-de-France
48,2021-02-18,26.0,Hauts-de-France
49,2021-02-19,39.0,Hauts-de-France
50,2021-02-20,47.0,Hauts-de-France
51,2021-02-21,46.0,Hauts-de-France
52,2021-02-22,49.0,Hauts-de-France
53,2021-02-23,57.0,Hauts-de-France
54,2021-02-24,57.0,Hauts-de-France
55,2021-02-25,69.0,Hauts-de-France
56,2021-02-26,55.0,Hauts-de-France
57,2021-02-27,92.0,Hauts-de-France
58,2021-02-28,79.0,Hauts-de-France
59,2021-03-01,82.0,Hauts-de-France
60,2021-03-02,115.0,Hauts-de-France
61,2021-03-03,133.0,Hauts-de-France
62,2021-03-04,81.0,Hauts-de-France
63,2021-03-05,37.0,Hauts-de-France
64,2021-03-06,67.0,Hauts-de-France
65,2021-03-07,71.0,Hauts-de-France
66,2021-03-08,76.0,Hauts-de-France
67,2021-03-09,46.54590818363273,Hauts-de-France
68,2021-03-10,63.0,Hauts-de-France
69,2021-03-11,17.0,Hauts-de-France
70,2021-03-12,11.0,Hauts-de-France
71,2021-03-13,12.0,Hauts-de-France
72,2021-03-14,12.0,Hauts-de-France
73,2021-03-15,16.0,Hauts-de-France
74,2021-03-16,44.0,Hauts-de-France
75,2021-03-17,31.0,Hauts-de-France
76,2021-03-18,27.0,Hauts-de-France
77,2021-03-19,36.0,Hauts-de-France
78,2021-03-20,52.0,Hauts-de-France
79,2021-03-21,44.0,Hauts-de-France
80,2021-03-22,52.0,Hauts-de-France
81,2021-03-23,77.0,Hauts-de-France
82,2021-03-24,100.0,Hauts-de-France
83,2021-03-25,53.0,Hauts-de-France
84,2021-03-26,46.0,Hauts-de-France
85,2021-03-27,29.0,Hauts-de-France
86,2021-03-28,33.0,Hauts-de-France
87,2021-03-29,38.0,Hauts-de-France
88,2021-03-30,75.0,Hauts-de-France
89,2021-03-31,93.0,Hauts-de-France
90,2021-04-01,115.0,Hauts-de-France
91,2021-04-02,43.0,Hauts-de-France
92,2021-04-03,42.0,Hauts-de-France
93,2021-04-04,41.0,Hauts-de-France
94,2021-04-05,46.54590818363273,Hauts-de-France
95,2021-04-06,21.0,Hauts-de-France
96,2021-04-07,33.0,Hauts-de-France
97,2021-04-08,59.0,Hauts-de-France
98,2021-04-09,68.0,Hauts-de-France
99,2021-04-10,70.0,Hauts-de-France
100,2021-04-11,25.0,Hauts-de-France
101,2021-04-12,50.0,Hauts-de-France
102,2021-04-13,70.0,Hauts-de-France
103,2021-04-14,67.0,Hauts-de-France
104,2021-04-15,46.54590818363273,Hauts-de-France
105,2021-04-16,46.54590818363273,Hauts-de-France
106,2021-04-17,46.54590818363273,Hauts-de-France
107,2021-04-18,52.0,Hauts-de-France
108,2021-04-19,76.0,Hauts-de-France
109,2021-04-20,123.0,Hauts-de-France
110,2021-04-21,103.0,Hauts-de-France
111,2021-04-22,47.0,Hauts-de-France
112,2021-04-23,62.0,Hauts-de-France
113,2021-04-24,52.0,Hauts-de-France
114,2021-04-25,41.0,Hauts-de-France
115,2021-04-26,54.0,Hauts-de-France
116,2021-04-27,63.0,Hauts-de-France
117,2021-04-28,73.0,Hauts-de-France
118,2021-04-29,57.0,Hauts-de-France
119,2021-04-30,67.0,Hauts-de-France
120,2021-05-01,70.0,Hauts-de-France
121,2021-05-02,47.0,Hauts-de-France
122,2021-05-03,54.0,Hauts-de-France
